id,first,last,num,userid,total_cnt,promotion_cnt,promotion_amt,regular_cnt,regular_amt
"258042","2017-04-21","2017-04-21","1","258042","1",NULL,NULL,"1","59.9000"
"258052","2017-04-20","2017-04-20","1","258052","1",NULL,NULL,"1","48.0000"
"258070","2017-05-01","2017-05-01","1","258070","2",NULL,NULL,"2","139.8000"
"258130","2017-04-26","2017-04-26","1","258130","3",NULL,NULL,"3","405.0000"
"258155","2017-04-20","2017-04-20","1","258155","1",NULL,NULL,"1","62.8000"
"258157","2017-04-20","2017-04-20","1","258157","2","1","6.0000","1","75.0000"
"258165","2017-04-20","2017-04-20","1","258165","1",NULL,NULL,"1","79.9000"
"258170","2017-04-20","2017-04-20","1","258170","1",NULL,NULL,"1","48.0000"
"258178","2017-04-24","2017-05-13","4","258178","5","1","8.0000","4","258.6000"
"258180","2017-05-02","2017-05-02","1","258180","1",NULL,NULL,"1","69.9000"
"258188","2017-04-20","2017-04-20","1","258188","1",NULL,NULL,"1","109.9000"
"258194","2017-04-20","2017-04-26","6","258194","10",NULL,NULL,"10","770.7000"
"258204","2017-05-14","2017-05-14","1","258204","1",NULL,NULL,"1","88.0000"
"258207","2017-04-20","2017-04-20","1","258207","1","1","6.0000",NULL,NULL
"258214","2017-05-03","2017-05-11","2","258214","2",NULL,NULL,"2","157.9000"
"258217","2017-04-21","2017-04-21","3","258217","5","2","17.0000","3","405.0000"
"258230","2017-04-20","2017-04-21","2","258230","2","2","31.0000",NULL,NULL
"258232","2017-04-22","2017-04-22","1","258232","2",NULL,NULL,"2","216.0000"
"258233","2017-04-20","2017-04-20","2","258233","3",NULL,NULL,"3","177.9000"
"258238","2017-04-20","2017-04-20","1","258238","1",NULL,NULL,"1","59.9000"
"258245","2017-04-23","2017-04-24","2","258245","2","1","13.0000","1","119.0000"
"258263","2017-04-23","2017-04-23","1","258263","1","1","6.0000",NULL,NULL
"258281","2017-04-24","2017-04-24","2","258281","2",NULL,NULL,"2","118.0000"
"258292","2017-04-21","2017-04-21","2","258292","2","1","6.0000","1","62.8000"
"258303","2017-04-22","2017-04-22","1","258303","1",NULL,NULL,"1","48.0000"
"258325","2017-04-20","2017-04-20","1","258325","1",NULL,NULL,"1","119.0000"
"258330","2017-04-28","2017-04-28","1","258330","2",NULL,NULL,"2","208.0000"
"258334","2017-04-20","2017-04-29","4","258334","5","1","13.0000","3","294.8000"
"258339","2017-04-20","2017-04-22","2","258339","2",NULL,NULL,"2","218.0000"
"258341","2017-04-26","2017-04-26","1","258341","1",NULL,NULL,"1","135.0000"
"258368","2017-04-20","2017-04-20","1","258368","1",NULL,NULL,"1","85.0000"
"258382","2017-04-20","2017-04-25","3","258382","3","1","6.0000","2","218.0000"
"258388","2017-04-20","2017-04-20","1","258388","1","1","7.0000",NULL,NULL
"258395","2017-04-20","2017-05-09","2","258395","2","1","6.0000","1","62.8000"
"258411","2017-04-21","2017-04-21","1","258411","1","1","10.0000",NULL,NULL
"258440","2017-04-23","2017-04-23","1","258440","1","1","13.0000",NULL,NULL
"258465","2017-04-21","2017-04-21","1","258465","1",NULL,NULL,"1","48.0000"
"258471","2017-04-20","2017-05-04","2","258471","3",NULL,NULL,"3","226.9000"
"258480","2017-04-20","2017-04-20","1","258480","2","1","6.0000",NULL,NULL
"258487","2017-04-27","2017-04-29","2","258487","4",NULL,NULL,"4","417.9000"
"258503","2017-05-04","2017-05-04","2","258503","3",NULL,NULL,"3","209.7000"
"258507","2017-05-06","2017-05-06","2","258507","3",NULL,NULL,"3","347.8000"
"258538","2017-04-20","2017-04-20","1","258538","1",NULL,NULL,"1","109.9000"
"258542","2017-04-20","2017-04-20","1","258542","1",NULL,NULL,"1","62.8000"
"258543","2017-04-20","2017-05-07","3","258543","3","1","7.0000","2","187.9000"
"258547","2017-04-20","2017-04-25","2","258547","2",NULL,NULL,"2","189.8000"
"258556","2017-04-20","2017-04-20","2","258556","3","1","6.0000","2","117.0000"
"258558","2017-04-20","2017-04-20","1","258558","1",NULL,NULL,"1","75.0000"
"258560","2017-04-20","2017-05-02","5","258560","5",NULL,NULL,"5","299.8000"
"258564","2017-04-25","2017-04-25","1","258564","1",NULL,NULL,"1","49.9000"
"258573","2017-04-20","2017-05-05","2","258573","2","1","6.0000","1","109.9000"
"258632","2017-04-20","2017-04-21","3","258632","4","1","6.0000","3","246.9000"
"258641","2017-04-23","2017-04-23","2","258641","2","1","7.0000","1","48.0000"
"258655","2017-04-20","2017-04-26","3","258655","5",NULL,NULL,"5","580.0000"
"258676","2017-04-29","2017-04-29","1","258676","1",NULL,NULL,"1","98.0000"
"258681","2017-04-21","2017-05-12","6","258681","10","2","15.0000","7","641.9000"
"258693","2017-04-25","2017-04-25","1","258693","1","1","13.0000",NULL,NULL
"258694","2017-04-20","2017-04-20","1","258694","1",NULL,NULL,"1","48.0000"
"258695","2017-04-20","2017-04-20","1","258695","1","1","6.0000",NULL,NULL
"258721","2017-05-05","2017-05-05","3","258721","3",NULL,NULL,"3","244.8000"
"258728","2017-04-21","2017-04-21","1","258728","1",NULL,NULL,"1","98.0000"
"258739","2017-04-21","2017-04-21","1","258739","1",NULL,NULL,"1","48.0000"
"258750","2017-05-02","2017-05-02","2","258750","2",NULL,NULL,"2","136.7000"
"258764","2017-04-21","2017-04-21","1","258764","1",NULL,NULL,"1","98.0000"
"258767","2017-04-21","2017-04-21","1","258767","1",NULL,NULL,"1","48.0000"
"258811","2017-04-30","2017-04-30","1","258811","6",NULL,NULL,"6","592.3000"
"258814","2017-04-21","2017-04-21","1","258814","1",NULL,NULL,"1","119.0000"
"258825","2017-05-08","2017-05-08","1","258825","1","1","13.0000",NULL,NULL
"258826","2017-04-24","2017-04-24","1","258826","1",NULL,NULL,"1","128.0000"
"258861","2017-04-25","2017-04-25","1","258861","1","1","13.0000",NULL,NULL
"258871","2017-05-04","2017-05-04","1","258871","3","1","20.0000",NULL,NULL
"258879","2017-04-21","2017-04-21","1","258879","1","1","25.0000",NULL,NULL
"258880","2017-04-21","2017-04-21","1","258880","1",NULL,NULL,"1","48.0000"
"258890","2017-04-21","2017-04-21","1","258890","1","1","10.0000",NULL,NULL
"258912","2017-04-21","2017-04-21","1","258912","1","1","20.0000",NULL,NULL
"258913","2017-04-21","2017-04-21","1","258913","2","1","10.0000",NULL,NULL
"258915","2017-04-21","2017-04-21","1","258915","1","1","25.0000",NULL,NULL
"258920","2017-05-03","2017-05-12","2","258920","3","1","5.0000","2","218.0000"
"258928","2017-04-25","2017-04-25","1","258928","1",NULL,NULL,"1","48.0000"
"258929","2017-04-25","2017-04-25","1","258929","1",NULL,NULL,"1","85.0000"
"258961","2017-04-21","2017-04-21","1","258961","1","1","10.0000",NULL,NULL
"258989","2017-04-24","2017-05-14","4","258989","7","1","8.0000","6","573.0000"
"259031","2017-04-21","2017-04-21","1","259031","1","1","6.0000",NULL,NULL
"259032","2017-04-21","2017-04-21","1","259032","1","1","25.0000",NULL,NULL
"259035","2017-04-21","2017-05-05","9","259035","11","1","7.0000","10","888.2000"
"259036","2017-04-21","2017-04-26","5","259036","5","1","25.0000","4","339.8000"
"259045","2017-04-21","2017-04-21","1","259045","1","1","10.0000",NULL,NULL
"259046","2017-04-23","2017-04-23","1","259046","1","1","6.0000",NULL,NULL
"259059","2017-04-21","2017-04-21","1","259059","1","1","7.0000",NULL,NULL
"259073","2017-04-21","2017-04-21","1","259073","1","1","10.0000",NULL,NULL
"259085","2017-04-21","2017-04-21","1","259085","1","1","10.0000",NULL,NULL
"259088","2017-04-21","2017-04-21","1","259088","1","1","6.0000",NULL,NULL
"259094","2017-04-21","2017-04-24","2","259094","2","2","45.0000",NULL,NULL
"259097","2017-04-21","2017-04-21","1","259097","1","1","7.0000",NULL,NULL
"259099","2017-04-21","2017-04-21","2","259099","2","2","31.0000",NULL,NULL
"259102","2017-04-21","2017-04-21","1","259102","1","1","6.0000",NULL,NULL
"259111","2017-04-21","2017-04-21","1","259111","1","1","10.0000",NULL,NULL
"259125","2017-04-21","2017-04-21","2","259125","2","1","6.0000","1","49.9000"
"259154","2017-04-21","2017-04-21","1","259154","1","1","25.0000",NULL,NULL
"259170","2017-04-25","2017-04-27","2","259170","2",NULL,NULL,"2","175.8000"
"259176","2017-04-21","2017-05-06","6","259176","8","2","14.0000","6","389.5000"
"259177","2017-05-12","2017-05-12","1","259177","1",NULL,NULL,"1","108.0000"
"259192","2017-04-21","2017-05-04","3","259192","4","1","6.0000","3","298.8000"
"259194","2017-05-08","2017-05-08","1","259194","1",NULL,NULL,"1","49.9000"
"259197","2017-04-21","2017-04-21","1","259197","1",NULL,NULL,"1","48.0000"
"259203","2017-04-25","2017-04-25","1","259203","1",NULL,NULL,"1","69.9000"
"259209","2017-04-21","2017-04-21","1","259209","1",NULL,NULL,"1","69.0000"
"259215","2017-04-21","2017-04-21","1","259215","1","1","25.0000",NULL,NULL
"259236","2017-04-21","2017-04-21","1","259236","2","1","6.0000","1","69.9000"
"259262","2017-05-05","2017-05-05","1","259262","1",NULL,NULL,"1","99.0000"
"259266","2017-05-08","2017-05-08","1","259266","1",NULL,NULL,"1","119.0000"
"259273","2017-04-21","2017-04-21","2","259273","2","1","20.0000","1","88.0000"
"259286","2017-04-23","2017-04-23","1","259286","1",NULL,NULL,"1","119.0000"
"259289","2017-04-29","2017-05-01","3","259289","3",NULL,NULL,"3","333.3000"
"259319","2017-04-21","2017-04-21","1","259319","1","1","10.0000",NULL,NULL
"259326","2017-04-22","2017-04-22","2","259326","3","1","7.0000","2","204.9000"
"259330","2017-04-21","2017-04-28","2","259330","2",NULL,NULL,"2","125.9000"
"259362","2017-04-21","2017-04-21","1","259362","1",NULL,NULL,"1","109.9000"
"259378","2017-04-21","2017-04-21","1","259378","1",NULL,NULL,"1","105.9000"
"259393","2017-04-30","2017-04-30","1","259393","1",NULL,NULL,"1","99.0000"
"259405","2017-04-21","2017-04-22","4","259405","4","3","29.0000","1","99.9000"
"259408","2017-05-08","2017-05-08","1","259408","1",NULL,NULL,"1","89.9000"
"259413","2017-04-21","2017-04-21","1","259413","1",NULL,NULL,"1","62.8000"
"259445","2017-04-23","2017-05-02","5","259445","5","2","33.0000","3","276.0000"
"259449","2017-04-21","2017-04-29","3","259449","3",NULL,NULL,"3","296.0000"
"259451","2017-04-21","2017-04-21","1","259451","1","1","10.0000",NULL,NULL
"259453","2017-04-21","2017-04-21","1","259453","1","1","6.0000",NULL,NULL
"259458","2017-04-21","2017-04-21","1","259458","1",NULL,NULL,"1","62.8000"
"259463","2017-04-28","2017-04-29","3","259463","5","2","40.0000","2","211.8000"
"259468","2017-04-21","2017-04-26","4","259468","4","1","7.0000","3","297.8000"
"259469","2017-04-21","2017-04-21","1","259469","1","1","7.0000",NULL,NULL
"259479","2017-04-21","2017-04-21","1","259479","1",NULL,NULL,"1","48.0000"
"259485","2017-04-21","2017-05-07","19","259485","22","2","21.0000","18","1678.2000"
"259487","2017-04-21","2017-04-21","1","259487","1","1","10.0000",NULL,NULL
"259490","2017-04-21","2017-04-21","1","259490","1","1","6.0000",NULL,NULL
"259491","2017-04-21","2017-04-21","1","259491","1","1","10.0000",NULL,NULL
"259497","2017-04-29","2017-04-29","2","259497","3",NULL,NULL,"3","219.4000"
"259498","2017-04-21","2017-04-21","1","259498","1","1","10.0000",NULL,NULL
"259513","2017-04-21","2017-04-21","1","259513","1","1","9.0000",NULL,NULL
"259515","2017-04-21","2017-04-29","2","259515","7","1","10.0000","2","187.0000"
"259518","2017-04-21","2017-04-21","1","259518","1",NULL,NULL,"1","98.0000"
"259520","2017-04-21","2017-04-21","1","259520","1","1","7.0000",NULL,NULL
"259522","2017-04-21","2017-04-21","1","259522","1","1","20.0000",NULL,NULL
"259523","2017-05-02","2017-05-02","1","259523","1","1","13.0000",NULL,NULL
"259526","2017-04-21","2017-05-13","4","259526","11","1","10.0000","9","946.3000"
"259532","2017-04-21","2017-04-21","2","259532","2","2","50.0000",NULL,NULL
"259536","2017-04-21","2017-04-21","1","259536","3",NULL,NULL,"3","248.0000"
"259538","2017-04-21","2017-04-21","2","259538","2","1","20.0000","1","98.0000"
"259540","2017-04-24","2017-04-24","2","259540","2",NULL,NULL,"2","188.0000"
"259541","2017-04-21","2017-04-21","1","259541","1",NULL,NULL,"1","48.0000"
"259545","2017-05-07","2017-05-07","1","259545","1",NULL,NULL,"1","69.0000"
"259558","2017-04-21","2017-04-26","2","259558","2","1","6.0000","1","125.0000"
"259559","2017-04-22","2017-04-22","1","259559","1",NULL,NULL,"1","120.0000"
"259560","2017-04-26","2017-05-06","4","259560","6",NULL,NULL,"6","493.8000"
"259564","2017-04-21","2017-04-21","1","259564","1","1","6.0000",NULL,NULL
"259570","2017-04-21","2017-04-21","1","259570","1",NULL,NULL,"1","109.9000"
"259573","2017-04-21","2017-04-21","1","259573","1","1","10.0000",NULL,NULL
"259575","2017-04-22","2017-04-24","4","259575","4","1","7.0000","3","194.6000"
"259576","2017-04-21","2017-04-22","3","259576","3",NULL,NULL,"3","217.8000"
"259579","2017-04-21","2017-04-21","2","259579","2","2","19.0000",NULL,NULL
"259581","2017-04-28","2017-04-28","1","259581","1",NULL,NULL,"1","125.0000"
"259582","2017-04-27","2017-04-27","2","259582","2",NULL,NULL,"2","256.0000"
"259585","2017-04-21","2017-04-22","3","259585","5",NULL,NULL,"5","573.6000"
"259601","2017-04-26","2017-05-03","3","259601","3","1","12.0000","2","190.8000"
"259609","2017-05-02","2017-05-02","1","259609","1","1","13.0000",NULL,NULL
"259617","2017-04-21","2017-04-21","1","259617","1",NULL,NULL,"1","109.9000"
"259620","2017-04-22","2017-04-22","1","259620","1","1","10.0000",NULL,NULL
"259653","2017-04-21","2017-04-21","1","259653","2",NULL,NULL,"2","216.0000"
"259664","2017-04-21","2017-04-21","1","259664","1","1","10.0000",NULL,NULL
"259668","2017-04-21","2017-04-21","2","259668","2","1","10.0000","1","48.0000"
"259681","2017-04-21","2017-04-21","1","259681","1",NULL,NULL,"1","77.8000"
"259683","2017-04-21","2017-04-21","1","259683","1","1","10.0000",NULL,NULL
"259684","2017-04-25","2017-05-09","4","259684","13","3","53.0000","2","139.8000"
"259689","2017-05-04","2017-05-04","1","259689","1","1","20.0000",NULL,NULL
"259691","2017-04-21","2017-04-21","1","259691","1","1","25.0000",NULL,NULL
"259693","2017-04-21","2017-04-21","2","259693","3","2","20.0000","1","79.9000"
"259699","2017-04-21","2017-04-21","1","259699","1",NULL,NULL,"1","49.0000"
"259703","2017-04-21","2017-04-21","3","259703","3","2","16.0000","1","109.9000"
"259704","2017-04-23","2017-04-23","1","259704","1","1","25.0000",NULL,NULL
"259707","2017-04-21","2017-04-21","1","259707","1","1","25.0000",NULL,NULL
"259710","2017-05-12","2017-05-14","2","259710","2","1","5.0000","1","82.8000"
"259719","2017-04-21","2017-04-21","1","259719","1","1","10.0000",NULL,NULL
"259720","2017-05-04","2017-05-04","1","259720","1","1","20.0000",NULL,NULL
"259728","2017-04-22","2017-04-22","1","259728","1","1","13.0000",NULL,NULL
"259729","2017-04-21","2017-05-09","3","259729","3","2","16.0000","1","78.8000"
"259734","2017-04-21","2017-05-03","3","259734","3","1","10.0000","2","168.9000"
"259737","2017-04-21","2017-04-26","3","259737","7","1","6.0000","6","440.1000"
"259738","2017-05-02","2017-05-02","1","259738","1",NULL,NULL,"1","69.9000"
"259744","2017-04-21","2017-04-21","1","259744","1",NULL,NULL,"1","48.0000"
"259747","2017-04-29","2017-05-08","5","259747","7","1","13.0000","6","731.8000"
"259748","2017-04-21","2017-04-21","1","259748","1","1","6.0000",NULL,NULL
"259749","2017-04-21","2017-05-05","2","259749","4","2","19.0000",NULL,NULL
"259756","2017-04-21","2017-05-05","2","259756","2","1","25.0000","1","99.0000"
"259758","2017-04-21","2017-04-21","1","259758","1",NULL,NULL,"1","98.0000"
"259761","2017-04-21","2017-04-21","1","259761","1","1","10.0000",NULL,NULL
"259772","2017-04-21","2017-04-23","2","259772","4","2","50.0000",NULL,NULL
"259784","2017-05-12","2017-05-12","1","259784","1","1","5.0000",NULL,NULL
"259785","2017-04-22","2017-04-23","2","259785","3",NULL,NULL,"3","145.9000"
"259788","2017-04-22","2017-05-12","3","259788","4","1","20.0000","2","227.8000"
"259795","2017-04-25","2017-04-25","1","259795","1",NULL,NULL,"1","85.0000"
"259802","2017-04-21","2017-04-21","1","259802","1","1","7.0000",NULL,NULL
"259807","2017-04-21","2017-04-21","1","259807","1",NULL,NULL,"1","48.0000"
"259813","2017-04-21","2017-04-21","1","259813","1",NULL,NULL,"1","98.0000"
"259815","2017-04-21","2017-04-21","1","259815","1","1","10.0000",NULL,NULL
"259831","2017-04-28","2017-04-28","1","259831","3",NULL,NULL,"3","235.5000"
"259850","2017-04-21","2017-05-13","3","259850","4",NULL,NULL,"4","345.8000"
"259861","2017-04-27","2017-05-10","2","259861","3",NULL,NULL,"3","247.9000"
"259863","2017-04-21","2017-04-21","1","259863","1","1","6.0000",NULL,NULL
"259865","2017-04-21","2017-04-21","1","259865","1",NULL,NULL,"1","62.8000"
"259872","2017-04-21","2017-04-24","2","259872","2","1","10.0000","1","62.8000"
"259877","2017-04-21","2017-04-21","1","259877","2",NULL,NULL,"2","196.0000"
"259881","2017-04-21","2017-04-21","1","259881","1",NULL,NULL,"1","48.0000"
"259898","2017-04-21","2017-04-21","1","259898","2","1","6.0000",NULL,NULL
"259899","2017-04-21","2017-04-21","1","259899","3","1","25.0000",NULL,NULL
"259907","2017-04-21","2017-04-21","1","259907","2","1","14.0000",NULL,NULL
"259914","2017-04-21","2017-04-21","1","259914","1",NULL,NULL,"1","108.0000"
"259931","2017-04-21","2017-04-29","2","259931","9","2","23.0000","3","202.6000"
"259940","2017-04-21","2017-04-21","1","259940","2",NULL,NULL,"2","219.8000"
"259988","2017-04-21","2017-05-07","2","259988","2",NULL,NULL,"2","178.9000"
"259991","2017-04-21","2017-04-26","2","259991","2","1","10.0000","1","128.0000"
"260001","2017-05-01","2017-05-01","1","260001","1",NULL,NULL,"1","59.9000"
"260003","2017-05-08","2017-05-08","1","260003","1",NULL,NULL,"1","119.0000"
"260011","2017-04-21","2017-05-12","6","260011","7","3","30.0000","3","256.0000"
"260024","2017-04-24","2017-05-11","2","260024","2","1","10.0000","1","69.9000"
"260039","2017-04-21","2017-04-30","2","260039","2","1","10.0000","1","149.0000"
"260043","2017-04-21","2017-04-21","1","260043","1",NULL,NULL,"1","62.8000"
"260074","2017-04-21","2017-04-27","2","260074","2","1","10.0000","1","128.0000"
"260075","2017-04-21","2017-04-21","1","260075","1","1","7.0000",NULL,NULL
"260091","2017-04-21","2017-04-21","1","260091","1","1","10.0000",NULL,NULL
"260101","2017-05-07","2017-05-07","1","260101","1",NULL,NULL,"1","69.0000"
"260107","2017-04-21","2017-04-21","1","260107","2","1","10.0000",NULL,NULL
"260111","2017-04-21","2017-04-22","2","260111","2","1","6.0000","1","62.8000"
"260126","2017-04-21","2017-04-21","1","260126","1",NULL,NULL,"1","105.9000"
"260131","2017-04-21","2017-05-12","4","260131","4","2","20.0000","2","237.0000"
"260135","2017-05-12","2017-05-12","2","260135","2","1","5.0000","1","62.8000"
"260145","2017-04-21","2017-04-21","1","260145","1",NULL,NULL,"1","98.0000"
"260156","2017-04-23","2017-04-23","1","260156","1","1","20.0000",NULL,NULL
"260170","2017-04-21","2017-04-21","3","260170","3","1","10.0000","2","157.9000"
"260185","2017-04-21","2017-04-21","1","260185","1","1","10.0000",NULL,NULL
"260198","2017-04-21","2017-04-21","1","260198","1",NULL,NULL,"1","88.0000"
"260207","2017-05-02","2017-05-02","1","260207","1",NULL,NULL,"1","69.9000"
"260237","2017-05-11","2017-05-11","1","260237","2",NULL,NULL,"1","82.8000"
"260242","2017-04-21","2017-04-21","1","260242","2","1","10.0000","1","88.0000"
"260255","2017-04-21","2017-04-21","1","260255","1",NULL,NULL,"1","49.0000"
"260269","2017-04-21","2017-04-21","2","260269","2","2","30.0000",NULL,NULL
"260293","2017-04-21","2017-04-21","1","260293","1","1","10.0000",NULL,NULL
