id,first,last,num,total_cnt,promotion_cnt,coupon_cnt
"384634","2017-06-02","2017-06-02","1","1",NULL,NULL
"384637","2017-06-02","2017-06-02","1","1",NULL,"1"
"384648","2017-06-02","2017-06-02","1","1",NULL,NULL
"384653","2017-06-05","2017-06-05","1","1",NULL,"1"
"384672","2017-06-02","2017-06-02","1","1",NULL,NULL
"384696","2017-06-05","2017-06-05","1","1",NULL,NULL
"384716","2017-06-07","2017-06-07","1","1",NULL,NULL
"384720","2017-06-02","2017-06-02","1","1",NULL,NULL
"384724","2017-06-02","2017-06-02","1","1",NULL,NULL
"384740","2017-06-02","2017-06-02","1","1",NULL,"1"
"384749","2017-06-02","2017-06-07","2","2",NULL,"2"
"384756","2017-06-02","2017-06-02","1","1",NULL,NULL
"384762","2017-06-08","2017-06-08","1","1",NULL,"1"
"384763","2017-06-02","2017-06-02","1","1",NULL,"1"
"384775","2017-06-02","2017-06-02","3","3",NULL,"2"
"384786","2017-06-06","2017-06-06","1","1",NULL,"1"
"384790","2017-06-02","2017-06-02","1","1",NULL,"1"
"384800","2017-06-02","2017-06-02","1","1",NULL,"1"
"384811","2017-06-02","2017-06-02","1","1",NULL,"1"
"384823","2017-06-04","2017-06-04","1","1",NULL,NULL
"384852","2017-06-04","2017-06-04","1","1",NULL,"1"
"384882","2017-06-02","2017-06-02","1","1",NULL,"1"
"384901","2017-06-02","2017-06-02","1","1",NULL,"1"
"384903","2017-06-02","2017-06-02","2","2",NULL,"2"
"384906","2017-06-02","2017-06-02","1","1",NULL,"1"
"384922","2017-06-02","2017-06-02","1","1",NULL,"1"
"384929","2017-06-03","2017-06-03","1","1",NULL,"1"
"384933","2017-06-02","2017-06-02","1","1",NULL,NULL
"384946","2017-06-02","2017-06-02","1","1",NULL,"1"
"384947","2017-06-05","2017-06-05","1","1",NULL,NULL
"384951","2017-06-02","2017-06-02","1","1",NULL,NULL
"384952","2017-06-06","2017-06-06","1","1",NULL,NULL
"384961","2017-06-04","2017-06-07","3","3",NULL,"2"
"384971","2017-06-02","2017-06-05","2","2",NULL,"2"
"384991","2017-06-02","2017-06-02","1","1",NULL,"1"
"385000","2017-06-03","2017-06-05","3","3",NULL,"3"
"385006","2017-06-02","2017-06-02","1","1",NULL,"1"
"385036","2017-06-02","2017-06-02","1","1",NULL,NULL
"385050","2017-06-02","2017-06-08","3","3",NULL,"3"
"385057","2017-06-03","2017-06-04","2","2",NULL,"1"
"385060","2017-06-02","2017-06-02","2","2",NULL,"2"
"385094","2017-06-03","2017-06-03","1","1",NULL,"1"
"385099","2017-06-02","2017-06-02","1","1",NULL,NULL
"385121","2017-06-08","2017-06-08","1","1",NULL,"1"
"385124","2017-06-02","2017-06-02","1","1",NULL,NULL
"385138","2017-06-03","2017-06-03","1","1",NULL,NULL
"385144","2017-06-04","2017-06-04","1","1",NULL,"1"
"385150","2017-06-02","2017-06-02","1","1",NULL,"1"
"385192","2017-06-02","2017-06-02","2","2",NULL,NULL
"385193","2017-06-06","2017-06-06","1","1",NULL,"1"
"385195","2017-06-03","2017-06-03","1","1",NULL,"1"
"385197","2017-06-03","2017-06-03","1","1",NULL,NULL
"385215","2017-06-04","2017-06-04","1","1",NULL,NULL
"385230","2017-06-03","2017-06-03","1","1",NULL,NULL
"385255","2017-06-03","2017-06-03","1","1",NULL,NULL
"385274","2017-06-03","2017-06-03","1","1",NULL,NULL
"385319","2017-06-05","2017-06-05","1","1",NULL,NULL
"385351","2017-06-04","2017-06-04","1","1",NULL,NULL
"385355","2017-06-03","2017-06-03","1","1",NULL,"1"
"385361","2017-06-07","2017-06-07","1","1",NULL,NULL
"385366","2017-06-03","2017-06-03","1","2",NULL,"1"
"385368","2017-06-03","2017-06-03","1","1",NULL,"1"
"385369","2017-06-03","2017-06-03","1","1",NULL,NULL
"385406","2017-06-04","2017-06-04","1","1",NULL,NULL
"385412","2017-06-03","2017-06-03","1","1",NULL,NULL
"385424","2017-06-03","2017-06-03","1","1",NULL,NULL
"385432","2017-06-03","2017-06-03","1","1",NULL,NULL
"385457","2017-06-05","2017-06-05","1","1",NULL,NULL
"385464","2017-06-03","2017-06-03","1","1",NULL,"1"
"385472","2017-06-03","2017-06-03","3","3",NULL,NULL
"385475","2017-06-03","2017-06-03","1","1",NULL,"1"
"385477","2017-06-03","2017-06-04","2","2",NULL,"2"
"385484","2017-06-06","2017-06-06","1","1",NULL,NULL
"385493","2017-06-04","2017-06-04","1","1",NULL,NULL
"385501","2017-06-03","2017-06-08","2","2",NULL,NULL
"385518","2017-06-03","2017-06-03","1","1",NULL,"1"
"385519","2017-06-07","2017-06-07","1","1",NULL,NULL
"385532","2017-06-03","2017-06-03","1","1",NULL,NULL
"385534","2017-06-03","2017-06-03","1","1",NULL,"1"
"385538","2017-06-03","2017-06-03","1","1",NULL,NULL
"385553","2017-06-03","2017-06-03","2","2",NULL,NULL
"385585","2017-06-03","2017-06-05","2","2",NULL,NULL
"385586","2017-06-03","2017-06-03","1","2",NULL,NULL
"385613","2017-06-03","2017-06-03","1","1",NULL,NULL
"385617","2017-06-03","2017-06-03","1","1",NULL,NULL
"385624","2017-06-03","2017-06-03","1","1",NULL,NULL
"385632","2017-06-03","2017-06-03","1","1",NULL,NULL
"385639","2017-06-03","2017-06-03","1","1",NULL,"1"
"385654","2017-06-06","2017-06-06","1","1",NULL,"1"
"385662","2017-06-03","2017-06-03","1","1",NULL,NULL
"385671","2017-06-03","2017-06-03","1","1",NULL,NULL
"385676","2017-06-07","2017-06-07","1","1",NULL,NULL
"385685","2017-06-03","2017-06-03","1","1",NULL,NULL
"385686","2017-06-03","2017-06-03","1","1",NULL,NULL
"385725","2017-06-03","2017-06-03","1","1",NULL,NULL
"385747","2017-06-03","2017-06-03","1","1",NULL,"1"
"385766","2017-06-03","2017-06-03","1","1",NULL,"1"
"385767","2017-06-05","2017-06-05","1","1",NULL,NULL
"385775","2017-06-08","2017-06-08","1","1",NULL,"1"
"385776","2017-06-03","2017-06-03","1","1",NULL,"1"
"385799","2017-06-03","2017-06-03","2","2",NULL,"1"
"385871","2017-06-04","2017-06-04","1","1",NULL,NULL
"385892","2017-06-03","2017-06-03","1","1",NULL,"1"
"385901","2017-06-06","2017-06-06","1","1",NULL,"1"
"385912","2017-06-08","2017-06-08","1","1",NULL,NULL
"385918","2017-06-03","2017-06-03","1","1",NULL,"1"
"385928","2017-06-03","2017-06-03","2","2",NULL,"1"
"385932","2017-06-03","2017-06-03","1","1",NULL,NULL
"385935","2017-06-04","2017-06-07","2","2",NULL,NULL
"385936","2017-06-03","2017-06-03","2","2",NULL,"2"
"385937","2017-06-03","2017-06-03","1","1",NULL,NULL
"385939","2017-06-03","2017-06-03","2","2",NULL,"2"
"385942","2017-06-05","2017-06-05","1","1",NULL,NULL
"385947","2017-06-03","2017-06-03","1","1",NULL,NULL
"385949","2017-06-03","2017-06-03","1","1",NULL,NULL
"385952","2017-06-03","2017-06-03","1","1",NULL,NULL
"385981","2017-06-05","2017-06-05","1","1",NULL,"1"
"385989","2017-06-05","2017-06-05","1","1",NULL,"1"
"386000","2017-06-03","2017-06-03","1","1",NULL,NULL
"386001","2017-06-03","2017-06-08","4","5",NULL,NULL
"386004","2017-06-03","2017-06-03","1","1",NULL,NULL
"386009","2017-06-03","2017-06-03","1","1",NULL,"1"
"386028","2017-06-03","2017-06-03","1","1",NULL,"1"
"386038","2017-06-03","2017-06-03","1","1",NULL,NULL
"386042","2017-06-03","2017-06-03","1","1",NULL,NULL
"386108","2017-06-03","2017-06-03","3","3",NULL,NULL
"386112","2017-06-03","2017-06-03","1","1",NULL,NULL
"386120","2017-06-06","2017-06-07","4","4",NULL,"1"
"386121","2017-06-06","2017-06-06","2","2",NULL,NULL
"386150","2017-06-04","2017-06-04","1","1",NULL,NULL
"386188","2017-06-03","2017-06-03","1","1",NULL,NULL
"386200","2017-06-03","2017-06-03","1","1",NULL,NULL
"386206","2017-06-03","2017-06-03","1","1",NULL,NULL
"386208","2017-06-03","2017-06-03","1","1",NULL,NULL
"386209","2017-06-03","2017-06-03","2","2",NULL,"1"
"386217","2017-06-03","2017-06-03","1","1",NULL,NULL
"386219","2017-06-03","2017-06-04","4","4",NULL,"1"
"386227","2017-06-03","2017-06-03","1","1",NULL,NULL
"386228","2017-06-03","2017-06-03","1","1",NULL,"1"
"386245","2017-06-03","2017-06-03","2","2",NULL,NULL
"386252","2017-06-03","2017-06-03","1","1",NULL,"1"
"386258","2017-06-03","2017-06-03","1","1",NULL,NULL
"386261","2017-06-05","2017-06-05","1","1",NULL,NULL
"386268","2017-06-08","2017-06-08","1","1",NULL,NULL
"386269","2017-06-03","2017-06-03","1","1",NULL,NULL
"386278","2017-06-04","2017-06-08","4","4",NULL,"4"
"386297","2017-06-03","2017-06-03","1","1",NULL,"1"
"386318","2017-06-04","2017-06-04","1","1",NULL,"1"
"386329","2017-06-03","2017-06-03","1","1",NULL,NULL
"386333","2017-06-03","2017-06-03","1","1",NULL,NULL
"386368","2017-06-03","2017-06-03","1","1",NULL,"1"
"386380","2017-06-03","2017-06-03","1","1",NULL,"1"
"386396","2017-06-03","2017-06-03","1","1",NULL,NULL
"386437","2017-06-08","2017-06-08","1","1",NULL,"1"
"386445","2017-06-03","2017-06-03","1","1",NULL,NULL
"386453","2017-06-03","2017-06-03","1","1",NULL,NULL
"386467","2017-06-04","2017-06-04","1","1",NULL,NULL
"386469","2017-06-03","2017-06-03","1","1",NULL,NULL
"386482","2017-06-04","2017-06-04","2","2",NULL,"2"
"386498","2017-06-03","2017-06-03","1","1",NULL,"1"
"386513","2017-06-03","2017-06-06","2","2",NULL,NULL
"386524","2017-06-03","2017-06-03","2","2",NULL,"2"
"386529","2017-06-03","2017-06-03","1","1",NULL,"1"
"386539","2017-06-03","2017-06-03","1","1",NULL,"1"
"386543","2017-06-03","2017-06-03","1","1",NULL,"1"
"386556","2017-06-03","2017-06-03","1","1",NULL,NULL
"386567","2017-06-03","2017-06-03","1","1",NULL,"1"
"386596","2017-06-03","2017-06-03","1","1",NULL,NULL
"386618","2017-06-04","2017-06-04","1","1",NULL,NULL
"386667","2017-06-03","2017-06-03","1","1",NULL,NULL
"386685","2017-06-03","2017-06-03","1","1",NULL,NULL
"386689","2017-06-03","2017-06-03","1","1",NULL,"1"
"386692","2017-06-03","2017-06-03","1","1",NULL,"1"
"386723","2017-06-08","2017-06-08","1","1",NULL,"1"
"386725","2017-06-03","2017-06-03","1","1",NULL,"1"
"386728","2017-06-03","2017-06-03","1","1",NULL,NULL
"386731","2017-06-06","2017-06-07","2","2",NULL,"1"
"386761","2017-06-03","2017-06-03","1","1",NULL,"1"
"386777","2017-06-04","2017-06-04","1","1",NULL,"1"
"386796","2017-06-08","2017-06-08","1","1",NULL,NULL
"386836","2017-06-03","2017-06-03","1","1",NULL,NULL
"386863","2017-06-03","2017-06-03","1","1",NULL,"1"
"386869","2017-06-03","2017-06-03","1","1",NULL,NULL
"386875","2017-06-04","2017-06-05","2","2",NULL,NULL
"386877","2017-06-03","2017-06-03","1","1",NULL,NULL
"386881","2017-06-03","2017-06-03","1","1",NULL,NULL
"386888","2017-06-03","2017-06-03","1","1",NULL,NULL
"386891","2017-06-03","2017-06-03","3","3",NULL,NULL
"386903","2017-06-03","2017-06-03","1","1",NULL,NULL
"386918","2017-06-03","2017-06-03","1","1",NULL,"1"
"386935","2017-06-03","2017-06-03","1","1",NULL,NULL
"386956","2017-06-03","2017-06-03","1","1",NULL,"1"
"386987","2017-06-08","2017-06-08","1","1",NULL,NULL
"386993","2017-06-06","2017-06-08","2","2",NULL,NULL
"387001","2017-06-04","2017-06-05","8","8",NULL,"2"
"387029","2017-06-04","2017-06-04","1","1",NULL,NULL
"387075","2017-06-04","2017-06-04","1","1",NULL,NULL
"387093","2017-06-04","2017-06-04","1","1",NULL,"1"
"387113","2017-06-04","2017-06-04","1","1",NULL,"1"
"387115","2017-06-04","2017-06-04","1","1",NULL,NULL
"387136","2017-06-07","2017-06-07","1","1",NULL,NULL
"387143","2017-06-04","2017-06-04","2","2",NULL,NULL
"387172","2017-06-04","2017-06-04","2","2",NULL,"2"
"387196","2017-06-04","2017-06-04","1","1",NULL,"1"
"387208","2017-06-04","2017-06-04","3","3",NULL,"1"
"387219","2017-06-04","2017-06-04","1","1",NULL,"1"
"387228","2017-06-04","2017-06-04","1","1",NULL,NULL
"387229","2017-06-04","2017-06-04","1","1",NULL,"1"
"387248","2017-06-06","2017-06-06","1","1",NULL,"1"
"387252","2017-06-04","2017-06-05","3","3",NULL,"3"
"387259","2017-06-04","2017-06-04","1","1",NULL,"1"
"387277","2017-06-06","2017-06-06","1","1",NULL,NULL
"387280","2017-06-04","2017-06-04","1","1",NULL,NULL
"387285","2017-06-04","2017-06-04","1","1",NULL,"1"
"387293","2017-06-04","2017-06-04","1","1",NULL,"1"
"387296","2017-06-04","2017-06-04","1","1",NULL,"1"
"387299","2017-06-04","2017-06-04","1","1",NULL,NULL
"387300","2017-06-04","2017-06-04","1","1",NULL,"1"
"387312","2017-06-04","2017-06-04","1","1",NULL,"1"
"387316","2017-06-08","2017-06-08","1","1",NULL,NULL
"387336","2017-06-04","2017-06-04","1","1",NULL,"1"
"387343","2017-06-04","2017-06-04","1","1",NULL,"1"
"387354","2017-06-04","2017-06-04","1","1",NULL,NULL
"387360","2017-06-05","2017-06-05","1","1",NULL,"1"
"387369","2017-06-06","2017-06-06","1","1",NULL,"1"
"387371","2017-06-08","2017-06-08","2","2",NULL,"1"
"387396","2017-06-06","2017-06-06","1","1",NULL,"1"
"387406","2017-06-04","2017-06-04","1","1",NULL,NULL
"387413","2017-06-04","2017-06-04","1","1",NULL,"1"
"387421","2017-06-04","2017-06-04","1","1",NULL,NULL
"387423","2017-06-04","2017-06-04","1","1",NULL,NULL
"387471","2017-06-04","2017-06-04","1","1",NULL,"1"
"387482","2017-06-04","2017-06-04","1","1",NULL,NULL
"387501","2017-06-04","2017-06-04","1","1",NULL,NULL
"387502","2017-06-04","2017-06-04","1","1",NULL,NULL
"387519","2017-06-04","2017-06-04","1","1",NULL,NULL
"387522","2017-06-04","2017-06-04","1","1",NULL,NULL
"387532","2017-06-05","2017-06-05","1","1",NULL,NULL
"387543","2017-06-04","2017-06-04","1","1",NULL,NULL
"387546","2017-06-04","2017-06-04","1","1",NULL,NULL
"387549","2017-06-04","2017-06-04","1","1",NULL,NULL
"387550","2017-06-04","2017-06-04","1","1",NULL,NULL
"387555","2017-06-04","2017-06-04","1","1",NULL,NULL
"387561","2017-06-04","2017-06-04","1","1",NULL,NULL
"387588","2017-06-04","2017-06-04","1","1",NULL,"1"
"387590","2017-06-04","2017-06-04","1","1",NULL,"1"
"387592","2017-06-04","2017-06-04","1","1",NULL,"1"
"387593","2017-06-04","2017-06-04","1","1",NULL,"1"
"387606","2017-06-04","2017-06-04","1","1",NULL,"1"
"387610","2017-06-04","2017-06-04","1","1",NULL,"1"
"387611","2017-06-04","2017-06-04","1","1",NULL,NULL
"387621","2017-06-04","2017-06-04","1","1",NULL,NULL
"387625","2017-06-04","2017-06-04","1","1",NULL,"1"
"387628","2017-06-04","2017-06-04","1","1",NULL,"1"
"387633","2017-06-04","2017-06-04","1","1",NULL,"1"
"387635","2017-06-04","2017-06-04","1","1",NULL,NULL
"387645","2017-06-04","2017-06-04","1","1",NULL,NULL
"387667","2017-06-06","2017-06-06","1","1",NULL,"1"
"387671","2017-06-04","2017-06-04","1","1",NULL,"1"
"387677","2017-06-04","2017-06-04","1","1",NULL,NULL
"387680","2017-06-04","2017-06-04","1","1",NULL,NULL
"387687","2017-06-04","2017-06-04","1","1",NULL,"1"
"387711","2017-06-04","2017-06-04","1","1",NULL,NULL
"387720","2017-06-04","2017-06-05","2","2",NULL,"2"
"387723","2017-06-04","2017-06-04","1","1",NULL,"1"
"387725","2017-06-04","2017-06-04","1","1",NULL,NULL
"387738","2017-06-04","2017-06-04","1","1",NULL,NULL
"387745","2017-06-04","2017-06-04","1","1",NULL,NULL
"387750","2017-06-04","2017-06-04","1","1",NULL,"1"
"387752","2017-06-05","2017-06-05","1","1",NULL,NULL
"387756","2017-06-04","2017-06-04","2","2",NULL,NULL
"387757","2017-06-04","2017-06-04","1","1",NULL,"1"
"387764","2017-06-04","2017-06-04","1","1",NULL,NULL
"387781","2017-06-08","2017-06-08","1","1",NULL,NULL
"387804","2017-06-04","2017-06-04","1","1",NULL,NULL
"387806","2017-06-04","2017-06-04","1","1",NULL,NULL
"387810","2017-06-04","2017-06-04","2","2",NULL,NULL
"387812","2017-06-04","2017-06-04","1","1",NULL,NULL
"387836","2017-06-04","2017-06-04","1","1",NULL,"1"
"387854","2017-06-04","2017-06-04","1","1",NULL,NULL
"387875","2017-06-05","2017-06-05","1","1",NULL,"1"
"387881","2017-06-04","2017-06-04","1","1",NULL,"1"
"387888","2017-06-07","2017-06-07","1","1",NULL,"1"
"387901","2017-06-04","2017-06-04","2","2",NULL,"2"
"387908","2017-06-04","2017-06-04","2","2",NULL,"1"
"387911","2017-06-04","2017-06-04","2","2",NULL,"1"
"387913","2017-06-04","2017-06-04","2","2",NULL,NULL
"387920","2017-06-05","2017-06-05","1","1",NULL,"1"
"387926","2017-06-08","2017-06-08","1","1",NULL,"1"
"387927","2017-06-04","2017-06-04","1","1",NULL,"1"
"387956","2017-06-04","2017-06-04","1","1",NULL,NULL
"387963","2017-06-04","2017-06-04","1","1",NULL,NULL
"387965","2017-06-04","2017-06-04","1","1",NULL,NULL
"387966","2017-06-04","2017-06-04","1","1",NULL,"1"
"387968","2017-06-04","2017-06-04","1","1",NULL,"1"
"387971","2017-06-04","2017-06-04","1","1",NULL,"1"
"387982","2017-06-04","2017-06-04","1","1",NULL,NULL
"387989","2017-06-04","2017-06-04","2","2",NULL,"2"
"387994","2017-06-06","2017-06-06","1","1",NULL,NULL
"388010","2017-06-05","2017-06-05","1","1",NULL,"1"
"388012","2017-06-04","2017-06-04","2","2",NULL,"2"
"388018","2017-06-04","2017-06-04","2","2",NULL,"2"
"388028","2017-06-04","2017-06-04","1","1",NULL,NULL
"388041","2017-06-04","2017-06-04","2","2",NULL,NULL
"388076","2017-06-07","2017-06-07","1","1",NULL,"1"
"388118","2017-06-04","2017-06-04","1","1",NULL,"1"
"388127","2017-06-04","2017-06-04","2","2",NULL,"2"
"388132","2017-06-04","2017-06-04","4","4",NULL,NULL
"388176","2017-06-04","2017-06-04","1","1",NULL,"1"
"388191","2017-06-04","2017-06-04","1","1",NULL,NULL
"388193","2017-06-04","2017-06-04","1","1",NULL,NULL
"388202","2017-06-04","2017-06-04","1","1",NULL,NULL
"388203","2017-06-06","2017-06-06","1","1",NULL,NULL
"388212","2017-06-04","2017-06-04","1","1",NULL,NULL
"388215","2017-06-04","2017-06-04","1","1",NULL,"1"
"388251","2017-06-04","2017-06-04","1","1",NULL,"1"
"388252","2017-06-05","2017-06-05","1","1",NULL,"1"
"388263","2017-06-04","2017-06-04","2","2",NULL,NULL
"388267","2017-06-04","2017-06-04","1","1",NULL,NULL
"388275","2017-06-04","2017-06-04","2","2",NULL,NULL
"388294","2017-06-04","2017-06-07","2","2",NULL,"2"
"388316","2017-06-05","2017-06-05","1","1",NULL,"1"
"388342","2017-06-04","2017-06-04","1","1",NULL,NULL
"388343","2017-06-06","2017-06-06","2","2",NULL,"2"
"388348","2017-06-04","2017-06-04","1","1",NULL,"1"
"388360","2017-06-04","2017-06-04","1","1",NULL,"1"
"388364","2017-06-04","2017-06-04","1","1",NULL,NULL
"388382","2017-06-05","2017-06-05","1","1",NULL,"1"
"388424","2017-06-08","2017-06-08","1","1",NULL,"1"
"388436","2017-06-04","2017-06-04","1","1",NULL,NULL
"388457","2017-06-04","2017-06-04","2","2",NULL,"2"
"388465","2017-06-04","2017-06-04","1","1",NULL,"1"
"388468","2017-06-04","2017-06-04","1","1",NULL,"1"
"388516","2017-06-04","2017-06-04","1","1",NULL,"1"
"388556","2017-06-04","2017-06-04","1","1",NULL,"1"
"388560","2017-06-04","2017-06-04","1","1",NULL,"1"
"388562","2017-06-04","2017-06-04","1","1",NULL,NULL
"388567","2017-06-08","2017-06-08","1","1",NULL,NULL
"388577","2017-06-04","2017-06-04","1","1",NULL,NULL
"388622","2017-06-04","2017-06-04","1","1",NULL,"1"
"388627","2017-06-05","2017-06-07","3","3",NULL,"1"
"388653","2017-06-04","2017-06-04","3","3",NULL,NULL
"388654","2017-06-06","2017-06-07","2","2",NULL,"1"
"388663","2017-06-04","2017-06-04","2","2",NULL,NULL
"388693","2017-06-04","2017-06-04","1","1",NULL,"1"
"388717","2017-06-04","2017-06-04","1","1",NULL,NULL
"388718","2017-06-06","2017-06-06","1","1",NULL,NULL
"388737","2017-06-05","2017-06-05","1","1",NULL,NULL
"388738","2017-06-04","2017-06-04","2","2",NULL,"1"
"388742","2017-06-04","2017-06-04","1","1",NULL,"1"
"388747","2017-06-04","2017-06-04","1","1",NULL,NULL
"388749","2017-06-04","2017-06-04","1","1",NULL,NULL
"388787","2017-06-04","2017-06-04","1","1",NULL,NULL
"388819","2017-06-04","2017-06-05","2","2",NULL,NULL
"388828","2017-06-05","2017-06-07","4","4",NULL,"1"
"388841","2017-06-04","2017-06-04","1","1",NULL,"1"
"388851","2017-06-07","2017-06-07","1","1",NULL,"1"
"388913","2017-06-04","2017-06-04","1","1",NULL,"1"
"388917","2017-06-04","2017-06-04","1","1",NULL,"1"
"388931","2017-06-04","2017-06-04","1","1",NULL,NULL
"388951","2017-06-04","2017-06-04","1","1",NULL,NULL
"388965","2017-06-04","2017-06-04","1","1",NULL,"1"
"388967","2017-06-04","2017-06-04","1","1",NULL,"1"
"388969","2017-06-04","2017-06-06","2","2",NULL,NULL
"389000","2017-06-04","2017-06-04","1","1",NULL,"1"
"389009","2017-06-04","2017-06-04","1","1",NULL,"1"
"389019","2017-06-06","2017-06-06","1","1",NULL,"1"
"389043","2017-06-04","2017-06-04","1","1",NULL,"1"
"389085","2017-06-04","2017-06-04","1","1",NULL,NULL
"389088","2017-06-04","2017-06-04","1","1",NULL,"1"
"389099","2017-06-04","2017-06-04","1","1",NULL,NULL
"389109","2017-06-04","2017-06-04","1","1",NULL,NULL
"389146","2017-06-04","2017-06-04","1","1",NULL,NULL
"389191","2017-06-04","2017-06-04","1","1",NULL,NULL
"389244","2017-06-04","2017-06-04","2","2",NULL,NULL
"389290","2017-06-04","2017-06-04","1","1",NULL,"1"
"389318","2017-06-04","2017-06-04","1","1",NULL,"1"
"389388","2017-06-05","2017-06-05","1","1",NULL,NULL
"389401","2017-06-04","2017-06-04","3","3",NULL,"3"
"389460","2017-06-05","2017-06-05","2","2",NULL,NULL
"389478","2017-06-05","2017-06-05","1","1",NULL,NULL
"389487","2017-06-05","2017-06-05","1","1",NULL,NULL
"389508","2017-06-05","2017-06-05","1","1",NULL,NULL
"389546","2017-06-05","2017-06-05","1","1",NULL,NULL
"389589","2017-06-06","2017-06-06","2","2",NULL,NULL
"389611","2017-06-05","2017-06-05","1","1",NULL,NULL
"389612","2017-06-05","2017-06-05","1","1",NULL,NULL
"389618","2017-06-05","2017-06-05","1","1",NULL,NULL
"389632","2017-06-05","2017-06-05","1","1",NULL,"1"
"389647","2017-06-05","2017-06-05","1","1",NULL,NULL
"389650","2017-06-05","2017-06-05","2","2",NULL,NULL
