
id,day,time
"25729","7","2017-05-13 17"
"25729","1","2017-05-21 20"
"25729","1","2017-05-21 20"
"25729","1","2017-05-21 20"
"25729","1","2017-05-21 20"
"25729","1","2017-05-21 20"
"25729","1","2017-05-21 20"
"25729","1","2017-05-21 20"
"25729","1","2017-05-21 20"
"25729","1","2017-05-21 20"
"25729","1","2017-05-21 20"
"25729","1","2017-05-21 20"
"25729","1","2017-05-21 20"
"25729","1","2017-05-21 20"
"25729","7","2017-05-27 11"
"25729","7","2017-05-27 11"
"25729","7","2017-05-27 11"
"25729","7","2017-05-27 11"
"25778","7","2017-03-04 18"
"25778","7","2017-03-04 18"
"25778","1","2017-04-02 16"
"25778","7","2017-05-06 09"
"25781","7","2017-05-20 20"
"25782","7","2017-03-04 20"
"25782","1","2017-05-07 09"
"25783","1","2017-03-12 11"
"25783","1","2017-03-12 13"
"25783","7","2017-04-01 10"
"25783","7","2017-05-13 10"
"25783","7","2017-05-13 10"
"25797","1","2017-04-16 13"
"25849","7","2017-04-15 13"
"25849","1","2017-05-14 21"
"25858","1","2017-04-23 09"
"25874","7","2017-03-25 11"
"25874","7","2017-03-25 11"
"25874","7","2017-03-25 11"
"25874","7","2017-05-13 18"
"25874","7","2017-05-13 19"
"25874","7","2017-05-20 08"
"25875","7","2017-03-04 23"
"25875","7","2017-03-11 15"
"25875","7","2017-03-25 07"
"25875","7","2017-03-25 07"
"25875","7","2017-03-25 12"
"25875","1","2017-03-26 09"
"25875","1","2017-03-26 09"
"25875","7","2017-04-08 13"
"25875","7","2017-04-22 05"
"25875","7","2017-04-22 05"
"25875","7","2017-04-22 10"
"25875","7","2017-04-22 21"
"25875","1","2017-05-14 20"
"25883","7","2017-04-01 07"
"25890","7","2017-03-25 12"
"25890","7","2017-03-25 21"
"25890","1","2017-04-23 10"
"25890","1","2017-04-23 10"
"25892","1","2017-04-09 08"
"25929","7","2017-03-04 07"
"25929","7","2017-03-25 16"
"25929","7","2017-03-25 16"
"26029","7","2017-03-25 07"
"26029","7","2017-03-25 07"
"26029","7","2017-03-25 13"
"26029","1","2017-03-26 12"
"26029","7","2017-04-22 08"
"26029","7","2017-04-22 08"
"26029","1","2017-04-23 15"
"26029","1","2017-04-23 21"
"26029","7","2017-05-27 06"
"26029","7","2017-05-27 10"
"26104","1","2017-05-07 10"
"26105","7","2017-03-11 20"
"26105","7","2017-03-18 10"
"26105","7","2017-03-18 10"
"26105","1","2017-03-19 12"
"26105","7","2017-03-25 17"
"26105","7","2017-03-25 17"
"26105","7","2017-03-25 17"
"26105","1","2017-04-02 18"
"26105","1","2017-04-02 18"
"26105","1","2017-04-23 11"
"26105","1","2017-04-23 11"
"26105","1","2017-04-23 11"
"26105","1","2017-04-30 17"
"26105","1","2017-04-30 17"
"26105","1","2017-04-30 17"
"26105","1","2017-05-07 21"
"26105","1","2017-05-07 21"
"26105","1","2017-05-07 21"
"26105","7","2017-05-27 15"
"26105","7","2017-05-27 15"
"26105","7","2017-05-27 16"
"26124","7","2017-04-15 22"
"26197","1","2017-04-30 22"
"26197","7","2017-05-06 18"
"26197","1","2017-05-07 21"
"26197","7","2017-05-27 10"
"26252","7","2017-03-18 09"
"26252","7","2017-03-18 09"
"26252","7","2017-03-18 09"
"26252","1","2017-04-02 19"
"26252","1","2017-04-02 19"
"26252","1","2017-04-02 19"
"26252","1","2017-04-30 23"
"26260","1","2017-04-16 22"
"26357","7","2017-04-08 16"
"26357","1","2017-05-21 20"
"26361","7","2017-05-13 07"
"26361","7","2017-05-13 08"
"26361","1","2017-05-21 19"
"26375","1","2017-04-30 12"
"26375","1","2017-04-30 13"
"26385","1","2017-03-26 07"
"26385","1","2017-03-26 07"
"26389","1","2017-03-12 14"
"26389","7","2017-04-01 20"
"26389","7","2017-05-06 09"
"26389","7","2017-05-13 16"
"26389","7","2017-05-27 15"
"26406","1","2017-03-19 15"
"26406","1","2017-03-19 15"
"26406","1","2017-03-19 15"
"26406","7","2017-05-13 10"
"26406","7","2017-05-13 10"
"26406","7","2017-05-13 10"
"26406","7","2017-05-13 10"
"26412","7","2017-03-04 10"
"26412","7","2017-03-18 15"
"26412","1","2017-03-19 19"
"26412","7","2017-03-25 12"
"26412","1","2017-03-26 13"
"26412","7","2017-04-15 22"
"26412","7","2017-04-15 22"
"26412","1","2017-04-16 10"
"26412","7","2017-04-29 07"
"26412","7","2017-04-29 15"
"26429","7","2017-03-25 20"
"26429","7","2017-03-25 20"
"26429","7","2017-03-25 20"
"26429","1","2017-04-23 16"
"26429","1","2017-04-23 16"
"26429","7","2017-05-27 13"
"26429","7","2017-05-27 13"
"26432","7","2017-04-08 15"
"26432","7","2017-04-08 15"
"26432","7","2017-04-08 15"
"26434","7","2017-04-22 08"
"26434","7","2017-04-22 09"
"26434","7","2017-04-22 09"
"26436","7","2017-03-11 22"
"26439","7","2017-03-04 07"
"26439","7","2017-03-04 07"
"26439","7","2017-03-04 07"
"26439","1","2017-03-12 22"
"26439","1","2017-03-12 22"
"26439","1","2017-03-12 22"
"26439","7","2017-04-01 12"
"26439","1","2017-05-07 08"
"26439","1","2017-05-07 09"
"26450","1","2017-03-12 17"
"26450","7","2017-03-25 18"
"26463","1","2017-03-05 21"
"26479","1","2017-04-16 21"
"26479","7","2017-05-27 15"
"26487","7","2017-03-18 11"
"26487","7","2017-03-18 11"
"26487","1","2017-03-19 10"
"26487","7","2017-03-25 14"
"26487","7","2017-03-25 16"
"26487","7","2017-03-25 16"
"26493","7","2017-04-22 12"
"26493","7","2017-04-22 12"
"26493","7","2017-04-22 12"
"26507","1","2017-04-09 07"
"26507","7","2017-05-13 10"
"26564","7","2017-04-08 10"
"26564","1","2017-05-21 09"
"26564","1","2017-05-21 21"
"26564","7","2017-05-27 16"
"26582","1","2017-04-23 18"
"26582","1","2017-04-23 18"
"26582","7","2017-05-27 10"
"26583","1","2017-05-21 00"
"26591","1","2017-03-19 19"
"26591","1","2017-03-19 19"
"26591","7","2017-04-08 20"
"26591","1","2017-04-23 08"
"26591","1","2017-05-21 10"
"26628","1","2017-05-07 09"
"26630","1","2017-05-21 20"
"26661","1","2017-05-14 10"
"26661","1","2017-05-14 10"
"26669","1","2017-05-21 10"
"26678","1","2017-03-12 19"
"26678","7","2017-04-15 12"
"26679","7","2017-03-18 16"
"26679","7","2017-05-20 10"
"26720","7","2017-05-27 10"
"26739","7","2017-04-22 11"
"26740","1","2017-03-05 13"
"26740","1","2017-03-12 14"
"26740","7","2017-04-15 16"
"26740","7","2017-05-06 13"
"26761","1","2017-04-16 16"
"26761","7","2017-04-22 22"
"26768","1","2017-03-19 16"
"26779","1","2017-05-07 09"
"26810","7","2017-03-25 12"
"26810","7","2017-03-25 12"
"26810","7","2017-03-25 12"
"26810","7","2017-03-25 13"
"26826","7","2017-03-25 20"
"26836","7","2017-04-01 23"
"26836","7","2017-04-01 23"
"26836","7","2017-04-01 23"
"26836","1","2017-04-02 10"
"26844","1","2017-05-21 10"
"26864","7","2017-05-13 15"
"26864","7","2017-05-13 15"
"26887","1","2017-05-14 09"
"26887","1","2017-05-21 23"
"26951","7","2017-03-25 00"
"26980","7","2017-03-25 12"
"26980","7","2017-03-25 20"
"26980","7","2017-04-15 18"
"26980","7","2017-04-15 18"
"26980","1","2017-05-21 15"
"26980","1","2017-05-21 15"
"26986","7","2017-03-11 23"
"27010","7","2017-05-06 22"
"27010","7","2017-05-06 23"
"27038","1","2017-04-02 21"
"27067","1","2017-03-05 21"
"27067","1","2017-03-12 21"
"27098","7","2017-05-20 04"
"27098","7","2017-05-20 04"
"27098","7","2017-05-27 06"
"27114","1","2017-04-09 22"
"27116","7","2017-03-25 13"
"27116","7","2017-03-25 16"
"27148","7","2017-05-13 18"
"27148","7","2017-05-20 15"
"27148","1","2017-05-21 21"
"27148","1","2017-05-21 21"
"27148","7","2017-05-27 08"
"27162","1","2017-05-14 23"
"27178","1","2017-05-14 22"
"27196","7","2017-03-25 10"
"27196","7","2017-03-25 10"
"27202","1","2017-05-07 18"
"27202","1","2017-05-07 18"
"27202","1","2017-05-07 18"
"27202","1","2017-05-07 18"
"27202","1","2017-05-07 18"
"27212","1","2017-03-19 16"
"27212","1","2017-03-26 22"
"27212","1","2017-04-16 22"
"27228","1","2017-03-12 12"
"27228","1","2017-03-12 12"
"27228","7","2017-03-25 15"
"27228","7","2017-04-01 14"
"27228","7","2017-04-01 22"
"27243","7","2017-03-11 08"
"27245","7","2017-04-29 10"
"27272","1","2017-04-09 15"
"27272","7","2017-05-27 15"
"27300","1","2017-04-16 11"
"27300","1","2017-04-16 11"
"27300","1","2017-04-16 11"
"27300","1","2017-04-16 11"
"27344","7","2017-04-08 17"
"27389","1","2017-03-12 13"
"27389","7","2017-03-18 11"
"27389","7","2017-03-25 11"
"27389","7","2017-03-25 22"
"27398","1","2017-03-19 21"
"27398","1","2017-03-19 21"
"27449","7","2017-04-01 08"
"27449","7","2017-04-01 13"
"27481","7","2017-03-18 17"
"27495","7","2017-03-25 17"
"27495","7","2017-03-25 17"
"27495","7","2017-03-25 18"
"27530","7","2017-03-04 20"
"27530","1","2017-03-12 14"
"27530","7","2017-04-15 09"
"27542","7","2017-04-29 08"
"27542","7","2017-05-27 15"
"27542","7","2017-05-27 15"
"27542","7","2017-05-27 15"
"27548","1","2017-03-19 17"
"27548","7","2017-05-13 11"
"27548","7","2017-05-13 11"
"27548","7","2017-05-20 09"
"27548","7","2017-05-20 09"
"27548","7","2017-05-20 09"
"27569","1","2017-04-02 17"
"27569","1","2017-05-07 21"
"27569","1","2017-05-07 21"
"27569","1","2017-05-07 21"
"27586","7","2017-03-25 10"
"27586","7","2017-03-25 10"
"27586","7","2017-03-25 10"
"27586","7","2017-04-01 20"
"27586","7","2017-04-01 20"
"27586","7","2017-05-13 11"
"27586","7","2017-05-13 12"
"27598","7","2017-03-18 14"
"27609","1","2017-04-02 07"
"27609","1","2017-04-02 07"
"27609","1","2017-04-09 21"
"27632","1","2017-03-05 23"
"27632","1","2017-03-05 23"
"27637","1","2017-04-30 11"
"27637","1","2017-04-30 11"
"27664","1","2017-03-26 13"
"27664","1","2017-04-16 07"
"27664","7","2017-04-22 07"
"27664","1","2017-04-23 21"
"27664","7","2017-04-29 09"
"27664","7","2017-05-06 20"
"27664","7","2017-05-13 09"
"27664","7","2017-05-13 10"
"27664","7","2017-05-13 10"
"27666","1","2017-04-30 15"
"27689","7","2017-03-25 08"
"27689","7","2017-03-25 08"
"27703","7","2017-05-27 15"
"27715","1","2017-04-23 09"
"27719","1","2017-04-16 11"
"27731","1","2017-03-19 17"
"27731","1","2017-03-19 17"
"27731","1","2017-04-16 12"
"27731","1","2017-05-07 13"
"27731","1","2017-05-14 15"
"27731","1","2017-05-14 15"
"27731","7","2017-05-27 10"
"27731","7","2017-05-27 11"
"27732","1","2017-03-26 08"
"27732","1","2017-05-07 16"
"27735","7","2017-05-20 13"
"27744","1","2017-03-26 22"
"27744","7","2017-04-22 13"
"27744","1","2017-04-23 17"
"27746","7","2017-03-25 16"
"27746","1","2017-03-26 18"
"27746","7","2017-05-27 14"
"27775","7","2017-05-06 12"
"27778","1","2017-03-19 18"
"27794","1","2017-03-26 19"
"27794","1","2017-04-30 13"
"27794","1","2017-04-30 13"
"27794","1","2017-05-07 14"
"27794","7","2017-05-13 10"
"27794","1","2017-05-14 13"
"27798","7","2017-03-11 19"
"27798","7","2017-04-29 08"
"27806","7","2017-05-13 18"
"27806","7","2017-05-13 21"
"27806","7","2017-05-13 21"
"27831","7","2017-05-13 00"
"27831","7","2017-05-13 15"
"27831","7","2017-05-13 15"
"27831","7","2017-05-13 15"
"27831","7","2017-05-13 15"
"27831","1","2017-05-14 15"
"27833","1","2017-03-26 12"
"27833","1","2017-03-26 12"
"27833","1","2017-03-26 12"
"27835","7","2017-05-20 18"
"27835","7","2017-05-20 18"
"27842","1","2017-03-26 16"
"27842","7","2017-04-08 22"
"27842","7","2017-04-22 09"
"27883","7","2017-03-25 22"
"27883","1","2017-05-14 19"
"27924","7","2017-03-18 01"
"27924","7","2017-03-18 01"
"27924","7","2017-03-18 13"
"27926","7","2017-03-11 20"
"27926","7","2017-03-18 21"
"27926","7","2017-03-18 22"
"27926","7","2017-03-25 00"
"27926","7","2017-03-25 01"
"27926","7","2017-04-01 14"
"27926","1","2017-04-09 22"
"27926","7","2017-05-13 20"
"27946","7","2017-04-01 19"
"27946","7","2017-04-01 19"
"27946","7","2017-04-01 19"
"27946","7","2017-05-13 10"
"27946","7","2017-05-13 20"
"27963","7","2017-03-11 16"
"27963","7","2017-03-25 09"
"27963","7","2017-03-25 09"
"27963","1","2017-04-02 10"
"27963","1","2017-04-02 10"
"27963","7","2017-05-06 09"
"27963","1","2017-05-14 13"
"27963","1","2017-05-14 13"
"27963","1","2017-05-14 13"
"27963","1","2017-05-14 13"
"27963","1","2017-05-21 10"
"27963","1","2017-05-21 10"
"27963","1","2017-05-21 10"
"27963","1","2017-05-21 10"
"27963","1","2017-05-21 10"
"27964","1","2017-04-09 14"
"27964","1","2017-04-09 16"
"27964","7","2017-04-22 08"
"27964","7","2017-05-06 18"
"27971","1","2017-05-07 13"
"27980","7","2017-03-11 12"
"27980","7","2017-03-11 12"
"27980","7","2017-03-11 14"
"27980","7","2017-03-11 14"
"27980","1","2017-03-12 22"
"27980","7","2017-03-18 13"
"27980","7","2017-03-18 13"
"27980","7","2017-03-18 17"
"27980","7","2017-03-18 22"
"27980","1","2017-03-19 11"
"27980","1","2017-03-19 21"
"27980","7","2017-03-25 03"
"27980","7","2017-03-25 22"
"27980","1","2017-03-26 13"
"27980","1","2017-03-26 22"
"27980","1","2017-03-26 22"
"27980","1","2017-03-26 22"
"27980","1","2017-03-26 22"
"27980","1","2017-03-26 22"
"27980","1","2017-03-26 23"
"27980","7","2017-04-01 15"
"27980","7","2017-04-01 15"
"27980","7","2017-04-01 15"
"27980","7","2017-04-01 15"
"27980","7","2017-04-01 15"
"27980","7","2017-04-01 15"
"27980","1","2017-04-02 16"
"27980","7","2017-04-08 18"
"27980","7","2017-04-08 22"
"27980","7","2017-04-15 11"
"27980","1","2017-04-16 15"
"27980","1","2017-04-16 20"
"27980","7","2017-05-06 17"
"27980","1","2017-05-07 09"
"27980","1","2017-05-07 09"
"27980","1","2017-05-07 11"
"27980","1","2017-05-14 20"
"27980","1","2017-05-14 20"
"27980","1","2017-05-14 20"
"27980","7","2017-05-20 15"
"27980","7","2017-05-20 17"
"27980","7","2017-05-20 18"
"27980","1","2017-05-21 17"
"27980","1","2017-05-21 17"
"27986","7","2017-03-18 17"
"27986","7","2017-03-18 17"
"27986","1","2017-03-19 17"
"27986","1","2017-03-19 21"
"27986","1","2017-03-19 21"
"27986","1","2017-03-26 06"
"27986","7","2017-04-08 07"
"27986","7","2017-04-08 07"
"27986","7","2017-04-08 07"
"27986","1","2017-05-07 17"
"27986","1","2017-05-07 18"
"27986","7","2017-05-20 23"
"27986","1","2017-05-21 16"
"27986","1","2017-05-21 16"
"27986","1","2017-05-21 16"
"27986","7","2017-05-27 14"
"27997","7","2017-03-04 19"
"27997","1","2017-03-05 14"
"27997","1","2017-03-05 15"
"27997","7","2017-03-11 18"
"27997","7","2017-03-11 21"
"27997","1","2017-03-12 18"
"27997","7","2017-03-18 20"
"27997","7","2017-03-18 21"
"27997","7","2017-03-18 21"
"27997","7","2017-03-18 23"
"27997","1","2017-03-19 14"
"27997","1","2017-03-19 15"
"27997","1","2017-03-19 19"
"27997","1","2017-03-19 19"
"27997","1","2017-03-19 19"
"27997","1","2017-03-19 23"
"27997","7","2017-04-01 11"
"27997","7","2017-04-01 11"
"27997","1","2017-04-02 10"
"27997","1","2017-04-02 14"
"27997","1","2017-04-02 14"
"27997","1","2017-04-02 14"
"27997","1","2017-04-02 16"
"27997","7","2017-04-08 13"
"27997","7","2017-04-08 13"
"27997","7","2017-04-08 14"
"27997","7","2017-04-08 16"
"27997","7","2017-04-08 21"
"27997","7","2017-04-08 22"
"27997","7","2017-04-15 21"
"27997","1","2017-04-16 12"
"27997","1","2017-04-16 13"
"27997","1","2017-04-16 22"
"27997","1","2017-04-16 22"
"27997","1","2017-04-16 22"
"27997","1","2017-04-23 20"
"27997","1","2017-04-23 21"
"27997","7","2017-04-29 16"
"27997","1","2017-04-30 22"
"27997","7","2017-05-06 19"
"27997","1","2017-05-07 00"
"27997","1","2017-05-07 00"
"27997","1","2017-05-07 09"
"27997","1","2017-05-07 09"
"27997","1","2017-05-07 19"
"27997","1","2017-05-07 22"
"27997","7","2017-05-13 10"
"27997","7","2017-05-13 10"
"27997","7","2017-05-13 11"
"27997","7","2017-05-13 18"
"27997","7","2017-05-13 18"
"27997","1","2017-05-14 10"
"27997","1","2017-05-14 10"
"27997","1","2017-05-14 10"
"27997","1","2017-05-14 10"
"27997","1","2017-05-14 10"
"27997","1","2017-05-14 10"
"27997","1","2017-05-14 10"
"27997","1","2017-05-14 10"
"27997","1","2017-05-14 10"
"27997","1","2017-05-14 10"
"27997","1","2017-05-14 10"
"27997","1","2017-05-14 15"
"27997","1","2017-05-14 15"
"27997","7","2017-05-20 13"
"27997","7","2017-05-20 13"
"27997","7","2017-05-20 18"
"27997","7","2017-05-20 18"
"27997","1","2017-05-21 09"
"27997","1","2017-05-21 10"
"27997","1","2017-05-21 10"
"27997","1","2017-05-21 19"
"27997","1","2017-05-21 20"
"27997","7","2017-05-27 07"
"27997","7","2017-05-27 07"
"27997","7","2017-05-27 15"
"28022","7","2017-04-22 09"
"28022","1","2017-04-23 07"
"28022","1","2017-05-14 20"
"28027","1","2017-05-21 13"
"28027","1","2017-05-21 13"
"28027","1","2017-05-21 13"
"28027","1","2017-05-21 13"
"28027","1","2017-05-21 13"
"28038","1","2017-03-19 15"
"28042","1","2017-03-19 17"
"28042","1","2017-04-02 21"
"28054","7","2017-04-01 20"
"28066","1","2017-05-07 11"
"28068","7","2017-03-25 09"
"28068","7","2017-03-25 09"
"28068","1","2017-04-02 23"
"28068","1","2017-04-02 23"
"28072","7","2017-04-01 22"
"28072","7","2017-04-22 07"
"28072","7","2017-04-22 17"
"28072","1","2017-04-30 13"
"28072","7","2017-05-13 13"
"28072","1","2017-05-14 13"
"28078","1","2017-03-19 17"
"28078","1","2017-03-26 17"
"28078","1","2017-04-09 21"
"28078","7","2017-05-13 11"
"28086","7","2017-03-18 00"
"28108","7","2017-03-18 17"
"28108","1","2017-04-09 10"
"28108","1","2017-04-09 10"
"28108","1","2017-04-16 07"
"28108","7","2017-04-22 19"
"28108","7","2017-04-22 19"
"28109","1","2017-04-23 11"
"28109","1","2017-04-23 11"
"28117","1","2017-05-14 19"
"28140","1","2017-05-14 15"
"28153","1","2017-05-07 23"
"28158","7","2017-03-11 12"
"28158","7","2017-03-25 11"
"28158","1","2017-04-09 16"
"28158","1","2017-04-09 19"
"28171","7","2017-03-25 05"
"28171","7","2017-03-25 05"
"28171","7","2017-03-25 05"
"28171","7","2017-03-25 07"
"28171","1","2017-04-16 14"
"28171","7","2017-04-29 04"
"28171","7","2017-04-29 20"
"28171","7","2017-04-29 20"
"28171","7","2017-05-13 17"
"28171","1","2017-05-14 08"
"28171","1","2017-05-14 13"
"28171","7","2017-05-27 10"
"28173","1","2017-04-09 22"
"28173","1","2017-04-09 22"
"28176","1","2017-04-09 12"
"28176","1","2017-04-16 00"
"28176","1","2017-04-16 00"
"28183","7","2017-03-25 07"
"28183","7","2017-05-13 09"
"28183","7","2017-05-13 09"
"28183","7","2017-05-13 09"
"28183","7","2017-05-13 10"
"28190","7","2017-03-11 17"
"28190","7","2017-05-13 13"
"28190","1","2017-05-14 11"
"28190","1","2017-05-14 11"
"28195","7","2017-05-20 21"
"28202","7","2017-04-08 13"
"28202","7","2017-04-29 10"
"28202","7","2017-04-29 20"
"28215","7","2017-03-11 12"
"28228","7","2017-03-25 13"
"28228","7","2017-04-15 15"
"28228","7","2017-05-06 12"
"28264","7","2017-03-18 17"
"28264","7","2017-03-18 17"
"28278","7","2017-03-04 10"
"28278","7","2017-03-04 11"
"28278","7","2017-03-04 11"
"28278","7","2017-03-25 12"
"28278","7","2017-04-22 08"
"28278","1","2017-04-23 11"
"28278","1","2017-04-23 21"
"28278","7","2017-04-29 13"
"28278","7","2017-04-29 13"
"28278","7","2017-05-20 10"
"28285","7","2017-03-25 11"
"28285","7","2017-04-08 10"
"28285","7","2017-04-08 12"
"28285","7","2017-04-08 12"
"28285","7","2017-04-22 08"
"28285","7","2017-04-29 20"
"28286","1","2017-05-14 09"
"28286","1","2017-05-14 15"
"28286","1","2017-05-14 15"
"28296","7","2017-04-29 07"
"28296","7","2017-04-29 22"
"28296","7","2017-04-29 22"
"28296","1","2017-05-07 20"
"28296","7","2017-05-13 10"
"28296","7","2017-05-13 10"
"28296","1","2017-05-14 10"
"28296","1","2017-05-14 10"
"28296","7","2017-05-27 07"
"28299","7","2017-05-06 15"
"28300","1","2017-03-12 08"
"28300","7","2017-03-25 23"
"28300","1","2017-03-26 08"
"28300","1","2017-03-26 23"
"28300","1","2017-03-26 23"
"28300","1","2017-04-09 08"
"28300","7","2017-05-13 17"
"28302","7","2017-03-04 11"
"28302","7","2017-03-25 11"
"28302","1","2017-03-26 12"
"28302","7","2017-05-06 15"
"28327","1","2017-03-05 21"
"28327","7","2017-03-11 22"
"28327","7","2017-03-11 22"
"28327","1","2017-03-26 20"
"28327","1","2017-03-26 20"
"28327","1","2017-04-16 20"
"28327","1","2017-04-16 20"
"28327","1","2017-04-16 21"
"28327","7","2017-04-22 11"
"28327","7","2017-04-22 11"
"28327","1","2017-04-23 19"
"28327","7","2017-05-06 23"
"28327","1","2017-05-14 16"
"28327","1","2017-05-14 16"
"28327","1","2017-05-14 20"
"28327","1","2017-05-14 20"
"28327","1","2017-05-14 20"
"28327","1","2017-05-14 20"
"28340","7","2017-04-22 22"
"28340","7","2017-04-22 22"
"28350","7","2017-04-01 19"
"28367","7","2017-04-01 20"
"28367","7","2017-04-01 20"
"28367","7","2017-04-01 20"
"28367","7","2017-04-15 21"
"28367","7","2017-04-15 21"
"28386","1","2017-03-26 22"
"28386","1","2017-04-23 17"
"28392","1","2017-03-26 14"
"28395","1","2017-05-21 10"
"28420","1","2017-04-23 19"
"28420","1","2017-05-07 08"
"28430","1","2017-03-05 10"
"28430","1","2017-03-26 22"
"28430","7","2017-04-01 15"
"28430","1","2017-04-16 21"
"28430","7","2017-05-20 13"
"28434","7","2017-03-04 13"
"28434","7","2017-03-11 23"
"28434","1","2017-03-12 14"
"28434","1","2017-03-26 20"
"28434","1","2017-03-26 23"
"28434","7","2017-04-22 17"
"28434","1","2017-05-14 22"
"28434","1","2017-05-14 23"
"28440","7","2017-03-25 13"
"28440","7","2017-03-25 13"
"28440","7","2017-03-25 13"
"28440","7","2017-03-25 14"
"28444","7","2017-05-27 15"
"28444","7","2017-05-27 15"
"28497","1","2017-03-26 22"
"28497","1","2017-05-14 10"
"28499","7","2017-03-04 08"
"28499","1","2017-03-05 10"
"28499","1","2017-03-05 10"
"28499","1","2017-03-05 11"
"28499","7","2017-04-08 09"
"28499","7","2017-04-15 09"
"28499","1","2017-04-30 16"
"28517","7","2017-04-01 11"
"28517","7","2017-04-08 20"
"28517","7","2017-04-08 22"
"28517","1","2017-04-16 21"
"28579","7","2017-03-18 11"
