id,zxs,orders,days_range,frequency
"11529","128219","1","0","0.0000"
"11531","391541","5","37","7.4000"
"11534","9547","2","251","125.5000"
"11538","131234","2","18","9.0000"
"11548","1568","5","417","83.4000"
"11553","9547","4","182","45.5000"
"11558","1568","87","445","5.1149"
"11571","9547","1","341","341.0000"
"11572","1568","2","145","72.5000"
"11579","9547","3","371","123.6667"
"11584","9547","26","436","16.7692"
"11585","59","14","318","22.7143"
"11594","131521","1","0","0.0000"
"11595","9547","1","368","368.0000"
"11598","1568","3","356","118.6667"
"11615","11615","5","195","39.0000"
"11623","11623","71","120","1.6901"
"11630","9547","8","420","52.5000"
"11647","0","1",NULL,NULL
"11654","8050","8","251","31.3750"
"11659","9547","1","255","255.0000"
"11673","13917","2","7","3.5000"
"11674","9547","1","0","0.0000"
"11678","454582","1","0","0.0000"
"11681","9547","2","325","162.5000"
"11682","222763","1","0","0.0000"
"11685","9547","37","370","10.0000"
"11699","9547","10","399","39.9000"
"11708","9547","27","369","13.6667"
"11710","9547","5","398","79.6000"
"11713","53849","23","436","18.9565"
"11729","1472","2","342","171.0000"
"11737","8634","24","431","17.9583"
"11741","1472","1","413","413.0000"
"11742","1472","8","20","2.5000"
"11749","841","3","303","101.0000"
"11754","27980","8","124","15.5000"
"11755","81560","7","427","61.0000"
"11756","24090","65","248","3.8154"
"11762","20949","3","9","3.0000"
"11768","133686","8","63","7.8750"
"11770","11770","146","416","2.8493"
"11774","224274","3","416","138.6667"
"11785","9547","1","343","343.0000"
"11787","9547","92","288","3.1304"
"11788","9547","18","420","23.3333"
"11797","841","11","321","29.1818"
"11798","841","8","200","25.0000"
"11813","9547","10","103","10.3000"
"11814","3311","3","389","129.6667"
"11815","9547","10","277","27.7000"
"11818","9547","3","331","110.3333"
"11821","1472","12","448","37.3333"
"11823","1472","5","383","76.6000"
"11829","35987","43","437","10.1628"
"11831","1472","4","446","111.5000"
"11853","11853","38","304","8.0000"
"11856","1472","8","304","38.0000"
"11860","276607","1","0","0.0000"
"11880","11880","14","281","20.0714"
"11899","1472","9","176","19.5556"
"11906","507415","1","0","0.0000"
"11919","9547","1","0","0.0000"
"11933","170144","1","0","0.0000"
"11956","11956","1","0","0.0000"
"11961","23576","1","0","0.0000"
"11979","9711","1","260","260.0000"
"12077","10099","3","260","86.6667"
"12101","1472","1","254","254.0000"
"12187","12187","73","443","6.0685"
"12254","0","1","348","348.0000"
"12292","841","2","299","149.5000"
"12295","1472","2","305","152.5000"
"12315","35987","14","264","18.8571"
"12325","9547","1","207","207.0000"
"12327","9547","18","419","23.2778"
"12342","246537","27","46","1.7037"
"12347","35987","1","0","0.0000"
"12348","9547","44","422","9.5909"
"12358","157405","1","0","0.0000"
"12360","9547","36","261","7.2500"
"12366","158904","13","129","9.9231"
"12374","9547","6","300","50.0000"
"12380","9547","5","273","54.6000"
"12383","24090","1","0","0.0000"
"12391","9547","1","0","0.0000"
"12396","12396","31","97","3.1290"
"12401","9547","23","413","17.9565"
"12424","1568","38","419","11.0263"
"12433","1568","5","329","65.8000"
"12452","8050","7","315","45.0000"
"12458","1472","4","388","97.0000"
"12465","12465","29","406","14.0000"
"12466","8050","2","10","5.0000"
"12470","19908","2","4","2.0000"
"12472","19464","2","370","185.0000"
"12480","1568","4","386","96.5000"
"12483","1568","1","263","263.0000"
"12489","1568","4","347","86.7500"
"12507","1568","1","420","420.0000"
"12509","24456","2","314","157.0000"
"12517","1472","10","138","13.8000"
"12525","270054","6","101","16.8333"
"12535","1568","22","412","18.7273"
"12536","17560","9","141","15.6667"
"12549","9547","1","285","285.0000"
"12559","1568","2","334","167.0000"
"12565","1568","9","377","41.8889"
"12586","137432","1","0","0.0000"
"12589","9547","32","436","13.6250"
"12590","841","2","224","112.0000"
"12605","9547","22","430","19.5455"
"12625","1568","4","62","15.5000"
"12648","36030","2","317","158.5000"
"12652","36030","18","282","15.6667"
"12653","36030","1","175","175.0000"
"12658","36030","18","131","7.2778"
"12699","8050","1","0","0.0000"
"12700","513347","1","0","0.0000"
"12702","8050","56","404","7.2143"
"12707","134621","8","116","14.5000"
"12716","36030","19","311","16.3684"
"12723","8050","5","410","82.0000"
"12724","27980","21","53","2.5238"
"12743","0","1","379","379.0000"
"12744","1568","118","429","3.6356"
"12752","12752","5","30","6.0000"
"12761","473771","8","438","54.7500"
"12769","0","14","394","28.1429"
"12773","841","6","407","67.8333"
"12779","55370","21","247","11.7619"
"12786","0","1","0","0.0000"
"12803","0","2","55","27.5000"
"12816","4376","33","167","5.0606"
"12836","47190","28","439","15.6786"
"12849","0","1","0","0.0000"
"12853","284626","64","437","6.8281"
"12874","841","5","325","65.0000"
"12918","91192","3","0","0.0000"
"12919","1472","4","318","79.5000"
"12943","127849","4","57","14.2500"
"12959","6705","6","271","45.1667"
"12961","1472","1","313","313.0000"
"12965","0","1","0","0.0000"
"12987","8634","8","315","39.3750"
"13013","1568","2","408","204.0000"
"13020","1568","46","395","8.5870"
"13049","1568","2","226","113.0000"
"13051","1568","30","423","14.1000"
"13068","13068","14","48","3.4286"
"13073","841","1","175","175.0000"
"13087","157405","5","8","1.6000"
"13088","134483","1","409","409.0000"
"13096","62","4","299","74.7500"
"13100","12187","1","78","78.0000"
"13108","137404","2","79","39.5000"
"13109","62","2","296","148.0000"
"13117","12187","5","2","0.4000"
"13120","1738","2","346","173.0000"
"13127","12187","1","0","0.0000"
"13134","62","1","296","296.0000"
"13147","12187","21","347","16.5238"
"13154","156188","1","310","310.0000"
"13157","8634","12","417","34.7500"
"13192","24234","1","0","0.0000"
"13199","13199","12","284","23.6667"
"13212","26197","4","382","95.5000"
"13215","4640","14","374","26.7143"
"13217","12187","5","80","16.0000"
"13220","3398","6","388","64.6667"
"13228","841","9","382","42.4444"
"13237","1568","6","424","70.6667"
"13238","13020","2","0","0.0000"
"13242","1568","38","393","10.3421"
"13248","1568","2","369","184.5000"
"13252","1568","61","433","7.0984"
"13257","13257","39","394","10.1026"
"13263","8634","3","384","128.0000"
"13268","4640","2","311","155.5000"
"13300","12465","35","390","11.1429"
"13316","9547","11","246","22.3636"
"13335","4640","1","369","369.0000"
"13359","21258","1","388","388.0000"
"13362","841","5","281","56.2000"
"13366","276607","1","382","382.0000"
"13373","13373","16","42","2.6250"
"13383","145945","1","0","0.0000"
"13389","13389","1","0","0.0000"
"13401","13401","45","410","9.1111"
"13403","9547","1","272","272.0000"
"13423","8050","2","113","56.5000"
"13436","5130","4","351","87.7500"
"13438","5130","4","340","85.0000"
"13440","145089","11","28","2.5455"
"13479","5130","79","398","5.0380"
"13509","113653","1","0","0.0000"
"13512","244157","10","47","4.7000"
"13517","27980","1","0","0.0000"
"13523","4234","1","349","349.0000"
"13543","841","6","312","52.0000"
"13555","20442","38","424","11.1579"
"13558","170806","5","5","1.0000"
"13562","67651","2","0","0.0000"
"13563","4879","1","97","97.0000"
"13570","59","22","427","19.4091"
"13577","1738","1","0","0.0000"
"13581","155590","1","337","337.0000"
"13584","430","23","281","12.2174"
"13597","19464","3","323","107.6667"
"13600","27980","11","30","2.7273"
"13640","371648","1","0","0.0000"
"13645","59","40","434","10.8500"
"13652","9547","5","358","71.6000"
"13659","9547","4","382","95.5000"
"13662","132306","1","0","0.0000"
"13664","270083","34","24","0.7059"
"13667","12187","14","423","30.2143"
"13670","267850","8","47","5.8750"
"13681","9547","7","245","35.0000"
"13685","9547","4","115","28.7500"
"13697","9711","3","366","122.0000"
"13700","1568","112","432","3.8571"
"13701","1568","37","391","10.5676"
"13702","0","1","0","0.0000"
"13713","276607","1","382","382.0000"
"13714","1568","1","364","364.0000"
"13725","170806","5","6","1.2000"
"13731","42544","4","0","0.0000"
"13743","267585","2","6","3.0000"
"13752","13752","31","50","1.6129"
"13763","0","1",NULL,NULL
"13770","1568","7","413","59.0000"
"13776","9547","3","388","129.3333"
"13785","59","95","410","4.3158"
"13811","57580","3","119","39.6667"
"13813","57612","21","413","19.6667"
"13816","57580","1","122","122.0000"
"13817","57580","34","231","6.7941"
"13820","0","5","6","1.2000"
"13829","8634","24","418","17.4167"
"13834","376","1","169","169.0000"
"13848","113865","5","406","81.2000"
"13850","376","39","425","10.8974"
"13860","3398","4","292","73.0000"
"13908","160445","2","9","4.5000"
"13915","37433","2","15","7.5000"
"13917","387581","14","53","3.7857"
"13921","13917","2","17","8.5000"
"13922","13922","8","376","47.0000"
"13925","189517","1","0","0.0000"
"13929","133686","2","55","27.5000"
"13944","246510","3","39","13.0000"
"13946","1472","13","376","28.9231"
"13949","33433","1","0","0.0000"
"14005","237","12","416","34.6667"
"14014","33433","4","72","18.0000"
"14028","0","2","374","187.0000"
"14050","26436","1","341","341.0000"
"14077","431681","1","333","333.0000"
"14080","841","4","362","90.5000"
"14089","841","1","36","36.0000"
"14112","159998","3","346","115.3333"
"14125","306585","9","68","7.5556"
"14146","237","51","310","6.0784"
"14147","4194","1","0","0.0000"
"14148","1568","3","404","134.6667"
"14154","13257","2","365","182.5000"
"14156","13257","2","303","151.5000"
"14169","13401","6","256","42.6667"
"14175","16238","3","372","124.0000"
"14194","13257","1","297","297.0000"
"14195","31793","3","214","71.3333"
"14196","14196","171","422","2.4678"
"14197","237","16","389","24.3125"
"14198","13257","7","394","56.2857"
"14209","13257","3","353","117.6667"
"14216","237","10","379","37.9000"
"14217","14217","55","326","5.9273"
"14225","237","2","284","142.0000"
"14235","13257","1","190","190.0000"
"14244","237","11","112","10.1818"
"14245","13257","5","411","82.2000"
"14253","14253","131","427","3.2595"
"14261","0","2","311","155.5000"
"14284","13257","2","288","144.0000"
"14302","9711","2","315","157.5000"
"14313","14897","18","248","13.7778"
"14314","237","10","367","36.7000"
"14315","237","23","388","16.8696"
"14320","13257","4","306","76.5000"
"14323","9547","4","16","4.0000"
"14327","9711","4","359","89.7500"
"14334","13257","4","158","39.5000"
"14339","13257","25","409","16.3600"
"14345","9711","1","358","358.0000"
"14350","16238","12","366","30.5000"
"14355","13257","3","335","111.6667"
"14356","13257","8","220","27.5000"
"14377","13257","3","284","94.6667"
"14384","13257","4","285","71.2500"
"14406","144612","3","44","14.6667"
"14409","14409","70","224","3.2000"
"14421","14409","1","0","0.0000"
"14437","1568","6","391","65.1667"
"14441","9547","1","127","127.0000"
"14444","1568","2","308","154.0000"
"14445","0","2","0","0.0000"
"14448","9547","4","347","86.7500"
"14450","237","11","278","25.2727"
"14477","14409","1",NULL,NULL
"14478","12187","4","81","20.2500"
"14480","127492","1",NULL,NULL
"14484","9547","2","371","185.5000"
"14486","298050","1","0","0.0000"
"14491","12187","1","0","0.0000"
"14499","9547","12","339","28.2500"
"14507","13068","3","0","0.0000"
"14511","9547","9","203","22.5556"
"14513","72993","4","243","60.7500"
"14521","301636","28","63","2.2500"
"14532","36030","2","247","123.5000"
"14535","9698","2","1","0.5000"
"14538","0","1","0","0.0000"
"14539","12187","1","51","51.0000"
"14540","53143","2","58","29.0000"
"14544","1568","1","242","242.0000"
"14556","1568","6","292","48.6667"
"14567","9547","15","148","9.8667"
"14593","325000","3","44","14.6667"
"14607","9547","1","0","0.0000"
"14616","841","1","227","227.0000"
"14617","21258","9","421","46.7778"
"14627","64629","3","5","1.6667"
"14640","82193","32","114","3.5625"
"14642","9711","6","334","55.6667"
"14660","8050","1","267","267.0000"
"14661","13257","4","414","103.5000"
"14698","9711","1","0","0.0000"
"14704","14704","4","1","0.2500"
"14739","145089","13","113","8.6923"
"14752","14752","5","96","19.2000"
"14754","81255","1","0","0.0000"
"14756","14897","6","224","37.3333"
"14757","34568","23","206","8.9565"
"14758","9547","1","0","0.0000"
"14771","9711","9","371","41.2222"
"14773","9547","1","304","304.0000"
"14774","9711","20","399","19.9500"
"14782","161633","2",NULL,NULL
"14804","14804","105","398","3.7905"
"14807","14807","75","294","3.9200"
"14819","13401","3","326","108.6667"
"14830","13401","9","236","26.2222"
"14833","13401","3","159","53.0000"
"14839","13401","14","399","28.5000"
"14841","33792","1","0","0.0000"
"14857","13401","1","0","0.0000"
"14862","13401","17","412","24.2353"
"14863","9711","2","312","156.0000"
"14864","41290","4","30","7.5000"
"14866","209850","1","0","0.0000"
"14867","9711","4","351","87.7500"
"14871","13401","43","412","9.5814"
"14885","13401","1","389","389.0000"
"14894","841","1","281","281.0000"
"14897","14897","80","425","5.3125"
"14900","13401","6","240","40.0000"
"14909","9547","1","143","143.0000"
"14915","9547","1","384","384.0000"
"14934","13401","7","381","54.4286"
"14941","9711","2","246","123.0000"
"14947","9547","3","187","62.3333"
"14979","237","39","423","10.8462"
"14990","12187","2","35","17.5000"
"14995","301977","1","0","0.0000"
"15016","13257","9","408","45.3333"
"15018","1568","4","206","51.5000"
"15031","13257","6","339","56.5000"
"15047","9711","2","394","197.0000"
"15080","14409","1","199","199.0000"
"15096","5356","1","168","168.0000"
"15100","1472","1","270","270.0000"
"15208","0","5","346","69.2000"
"15248","135063","6","24","4.0000"
"15269","13401","2","164","82.0000"
"15288","13401","3","120","40.0000"
"15289","13401","28","405","14.4643"
"15290","13401","2","232","116.0000"
"15292","13401","6","268","44.6667"
"15313","13401","12","162","13.5000"
"15322","13401","1","189","189.0000"
"15338","13401","2","265","132.5000"
"15341","13401","10","264","26.4000"
"15351","13401","3","0","0.0000"
"15360","13401","1","0","0.0000"
"15392","13401","10","188","18.8000"
"15434","15434","112","416","3.7143"
"15457","1568","53","391","7.3774"
"15481","296157","1","0","0.0000"
"15510","13257","2","310","155.0000"
"15511","13257","5","269","53.8000"
"15523","293842","31","64","2.0645"
"15524","171882","1","0","0.0000"
"15544","13257","1","314","314.0000"
"15546","20442","25","416","16.6400"
"15555","23414","1","0","0.0000"
"15559","224053","37","90","2.4324"
"15560","412394","3","381","127.0000"
"15566","10872","1","219","219.0000"
"15610","5356","1","420","420.0000"
"15611","237","77","414","5.3766"
"15612","237","29","259","8.9310"
"15614","130525","1","0","0.0000"
"15621","7858","8","411","51.3750"
"15627","0","3","260","86.6667"
"15654","82193","3","99","33.0000"
"15663","261","63","369","5.8571"
"15667","237","31","194","6.2581"
"15668","237","9","367","40.7778"
"15669","237","62","421","6.7903"
"15671","170289","1","0","0.0000"
"15674","237","22","213","9.6818"
"15676","237","3","284","94.6667"
"15678","237","33","215","6.5152"
"15679","19464","1","149","149.0000"
"15680","13257","5","210","42.0000"
"15682","237","2","318","159.0000"
"15683","59","31","386","12.4516"
"15684","237","13","332","25.5385"
"15687","237","25","269","10.7600"
"15702","13257","5","397","79.4000"
"15703","237","5","180","36.0000"
"15713","8050","3","209","69.6667"
"15716","237","3","308","102.6667"
"15721","26197","2","275","137.5000"
"15733","1568","35","381","10.8857"
"15765","73741","2","2","1.0000"
"15791","15791","22","276","12.5455"
"15801","13257","2","305","152.5000"
"15829","237","13","309","23.7692"
"15866","103120","1","0","0.0000"
"15880","1472","3","197","65.6667"
"15886","9547","30","332","11.0667"
"15924","9711","2","200","100.0000"
"15938","841","1","283","283.0000"
"15942","40866","2","30","15.0000"
"15963","13257","2","233","116.5000"
"15976","15976","11","392","35.6364"
"15979","71811","2","0","0.0000"
"15980","82193","29","133","4.5862"
"15995","841","11","401","36.4545"
"15998","15998","73","356","4.8767"
"16013","13257","2","397","198.5000"
"16014","46325","1","0","0.0000"
"16030","3398","12","415","34.5833"
"16047","157879","1","0","0.0000"
"16052","9711","3","357","119.0000"
"16053","166987","1","0","0.0000"
"16055","16055","1","366","366.0000"
"16070","9547","2","274","137.0000"
"16099","182079","26","81","3.1154"
"16147","1568","11","413","37.5455"
"16154","1568","1","267","267.0000"
"16158","0","3","361","120.3333"
