detail,address,uid,detail_info/navi_location/lat,detail_info/navi_location/lng,detail_info/image_num,detail_info/type,detail_info/detail_url,detail_info/tag,detail_info/price,detail_info/overall_rating,street_id,location/lat,location/lng,name,detail_info/service_rating,detail_info/environment_rating,detail_info/comment_num,detail_info/checkin_num,detail_info/hygiene_rating,detail_info/favorite_num,detail_info/facility_rating,telephone,detail_info/groupon_num
1,北京市海淀区西三环中路19号院北区105号楼,64d7219fb639de172102203c,39.910233779985,116.30696297048,1,house,http://api.map.baidu.com/place/detail?uid=64d7219fb639de172102203c&output=html&source=placeapi_v2,房地产;住宅区,,,64d7219fb639de172102203c,39.910226,116.307222,西三环中路19号院北区105号楼,,,,,,,,,
1,北京市海淀区复兴路61号院东15号楼,9dff9c7b1c6f2f229e9d68e8,39.914751223081,116.2991518663,2,house,http://api.map.baidu.com/place/detail?uid=9dff9c7b1c6f2f229e9d68e8&output=html&source=placeapi_v2,房地产;住宅区,,,9dff9c7b1c6f2f229e9d68e8,39.914717,116.298694,复兴路61号院-东15号楼,,,,,,,,,
1,北京市海淀区复兴路22号院28号楼,f882514a73e1edc3f90cad40,39.907818495097,116.30076196754,1,house,http://api.map.baidu.com/place/detail?uid=f882514a73e1edc3f90cad40&output=html&source=placeapi_v2,房地产;住宅区,,,f882514a73e1edc3f90cad40,39.90775,116.30042,复兴路22号院28号楼,,,,,,,,,
1,北京市海淀区复兴路61号院东9号楼,48036f86ac7b3d4b74026959,39.91504309665,116.29933130283,2,house,http://api.map.baidu.com/place/detail?uid=48036f86ac7b3d4b74026959&output=html&source=placeapi_v2,房地产;住宅区,,,48036f86ac7b3d4b74026959,39.915029,116.298729,复兴路61号院-东9号楼,,,,,,,,,
1,海淀区海淀西三环中路19号院,fa8d28836e61eb99744ff11a,39.912778826757,116.31367600755,4,house,http://api.map.baidu.com/place/detail?uid=fa8d28836e61eb99744ff11a&output=html&source=placeapi_v2,房地产;住宅区,51639.0,4.0,fa8d28836e61eb99744ff11a,39.911385,116.314219,西三环中路19号院,,,,,,,,,
1,什坊院甲2,58f3179fab87a30a2afc483c,39.905717157861,116.31776814847,4,house,http://api.map.baidu.com/place/detail?uid=58f3179fab87a30a2afc483c&output=html&source=placeapi_v2,房地产;住宅区,,4,58f3179fab87a30a2afc483c,39.905895,116.317649,什坊院-二号院,,,,,,,,,
1,北京市海淀区西三环中路19号院东区19号楼,3550c7376331f6c840afe610,39.910793035706,116.31624273589,2,house,http://api.map.baidu.com/place/detail?uid=3550c7376331f6c840afe610&output=html&source=placeapi_v2,房地产;住宅区,,,3550c7376331f6c840afe610,39.910793,116.316243,西三环中路19号院东区19号楼,,,,,,,,,
1,北京市海淀区西三环中路19号院东区10号楼,8ac653b3cc2f309c7369d373,39.905779355554,116.31616009178,1,house,http://api.map.baidu.com/place/detail?uid=8ac653b3cc2f309c7369d373&output=html&source=placeapi_v2,房地产;住宅区,,,8ac653b3cc2f309c7369d373,39.905792,116.316209,西三环中路19号院东区10号楼,,,,,,,,,
1,北京市海淀区翠微路17号院1号楼,2aa930a25cc62c05bb17e70d,39.914098112601,116.30821637615,4,house,http://api.map.baidu.com/place/detail?uid=2aa930a25cc62c05bb17e70d&output=html&source=placeapi_v2,房地产;住宅区,,,2aa930a25cc62c05bb17e70d,39.914323,116.308226,翠微路17号院1号楼,,,,,,,,,
1,翠微路3,6edba5ea9b8a729b593ac82b,39.914771428701,116.30860697376,38,house,http://api.map.baidu.com/place/detail?uid=6edba5ea9b8a729b593ac82b&output=html&source=placeapi_v2,房地产;住宅区,87831.0,,6edba5ea9b8a729b593ac82b,39.914929,116.308017,翠微路3号院,,,,,,,,,
